Frequency,Phrase
1,indicating the
1,overwhelmed indicating
1,being overwhelmed
1,services being
1,emergency services
1,without emergency
1,held without
1,been held
1,recently been
1,have recently
1,protests have
1,large scale
1,the same requirements they should
1,access to sources of income
1,them access to sources of
1,allow them access to sources
1,to allow them access to
1,capacities to allow them access
1,limited capacities to allow them
1,with limited capacities to allow
1,reopen with limited capacities to
1,to reopen with limited capacities
1,allowed to reopen with limited
1,be allowed to reopen with
1,they should be allowed to
1,requirements they should be allowed
1,same requirements they should be
1,limited capacities to
1,reopen with limited
1,allowed leisure businesses
1,distancing requirements in place
1,to reopen from 4th
1,reopen from 4th july
1,from 4th july with
1,4th july with social
1,july with social distancing
1,social distancing requirements in
1,additional details the government has
1,to reopen with
1,details the government has allowed
1,the government has allowed leisure
1,government has allowed leisure businesses
1,has allowed leisure businesses to
1,allowed leisure businesses to reopen
1,leisure businesses to reopen from
1,businesses to reopen from
1,leisure businesses to reopen
1,allowed leisure businesses to
1,has allowed leisure businesses
1,government has allowed leisure
1,the government has allowed
1,details the government has
1,additional details the government
1,requirements in place
1,distancing requirements in
1,july with social
1,4th july with
1,from 4th july
1,reopen from 4th
1,to reopen from
1,businesses to reopen
1,leisure businesses to
1,businesses to reopen from 4th
1,to reopen from 4th july
1,reopen from 4th july with
1,allow them
1,they should be
1,requirements they should
1,same requirements they
1,the same requirements
1,with the same
1,comply with the
1,clubs can comply
1,sports clubs can
1,providing sports clubs
1,of income
1,sources of
1,to sources
1,access to
1,them access
1,to allow
1,from 4th july with social
1,capacities to
1,limited capacities
1,with limited
1,reopen with
1,they should
1,requirements they
1,same requirements
1,the same
1,clubs can
1,providing sports
1,social distancing requirements in place
1,with social distancing requirements in
1,july with social distancing requirements
1,4th july with social distancing
1,securing the
1,safe return
1,in force and well
1,along side current government guidelines
1,north south be allowed to
1,south be allowed to return
1,be allowed to return along
1,allowed to return along side
1,to return along side current
1,return along side current government
1,side current government guidelines in
1,return along side current
1,current government guidelines in terms
1,government guidelines in terms of
1,guidelines in terms of socially
1,in terms of socially distancing
1,terms of socially distancing and
1,of socially distancing and sanitation
1,league north south be allowed
1,national league north south be
1,the national league north south
1,below the national league north
1,football below the national league
1,all football below the national
1,that all football below the
1,request that all football below
1,i request that all football
1,socially distancing and sanitation
1,of socially distancing and
1,terms of socially distancing
1,in terms of socially
1,guidelines in terms of
1,government guidelines in terms
1,current government guidelines in
1,side current government guidelines
1,given the
1,the dire
1,dire situation
1,as possible
1,force and
1,in force
1,remain in
1,to remain
1,need to
1,it need
1,should it
1,thereafter should
1,basis thereafter
1,regular basis
1,a regular
1,on a
1,and on
1,possible and
1,soon as
1,situation the
1,as soon
1,theatres as
1,indoor theatres
1,in indoor
1,of social
1,imposition of
1,continued imposition
1,the continued
1,review the
1,on the
1,call on
1,we call
1,in we
1,is in
1,along side current government
1,to return along side
1,well before
1,in terms
1,return along
1,along side
1,side current
1,current government
1,government guidelines
1,guidelines in
1,terms of
1,allowed to return along
1,of socially
1,socially distancing
1,distancing and
1,and sanitation
1,i request that
1,request that all
1,south be
1,north south
1,league north
1,national league
1,the national
1,below the
1,football below
1,all football
1,that all
1,request that
1,i request
1,date of fans attending games
1,start date of fans attending
1,the start date of fans
1,regarding the start date of
1,decision regarding the start date
1,enough decision regarding the start
1,that all football
1,all football below
1,football below the
1,of socially distancing
1,be allowed to return
1,south be allowed to
1,north south be allowed
1,league north south be
1,national league north south
1,the national league north
1,below the national league
1,football below the national
1,all football below the
1,that all football below
1,request that all football
1,i request that all
1,distancing and sanitation
1,socially distancing and
1,terms of socially
1,below the national
1,in terms of
1,guidelines in terms
1,government guidelines in
1,current government guidelines
1,side current government
1,along side current
1,return along side
1,to return along
1,allowed to return
1,south be allowed
1,north south be
1,league north south
1,national league north
1,the national league
1,and well
1,before the
1,a clear enough decision regarding
1,organisations survive the
1,more than help
1,than help some
1,help some venues
1,some venues and
1,venues and organisations
1,and organisations survive
1,survive the current
1,currently stated timeline
1,the current closure
1,given the dire situation
1,the dire situation the
1,dire situation the theatre
1,situation the theatre industry
1,theatre industry is in
1,do more than
1,cannot do more
1,sum cannot do
1,that sum cannot
1,but that sum
1,out but that
1,bail out but
1,culture bail out
1,the culture bail
1,from the culture
1,benefiting from the
1,is benefiting from
1,industry is benefiting
1,details the theatre
1,november additional details
1,of november additional
1,timeline of november
1,industry is in we
1,is in we call
1,in we call on
1,as soon as possible
1,remain in force and
1,to remain in force
1,need to remain in
1,it need to remain
1,should it need to
1,thereafter should it need
1,basis thereafter should it
1,regular basis thereafter should
1,a regular basis thereafter
1,on a regular basis
1,and on a regular
1,possible and on a
1,as possible and on
1,soon as possible and
1,theatres as soon as
1,we call on the
1,indoor theatres as soon
1,in indoor theatres as
1,distancing in indoor theatres
1,social distancing in indoor
1,of social distancing in
1,imposition of social distancing
1,continued imposition of social
1,the continued imposition of
1,review the continued imposition
1,rugby cricket
1,government to review the
1,the government to review
1,on the government to
1,call on the government
1,stated timeline of
1,the currently stated
1,the currently
1,survive the
1,than help
1,help some
1,some venues
1,venues and
1,and organisations
1,organisations survive
1,current closure
1,before the currently
1,given the dire
1,the dire situation
1,dire situation the
1,situation the theatre
1,industry is in
1,is in we
1,do more
1,cannot do
1,sum cannot
1,that sum
1,but that
1,out but
1,bail out
1,culture bail
1,the culture
1,from the
1,benefiting from
1,is benefiting
1,november additional
1,of november
1,timeline of
1,stated timeline
1,currently stated
1,in we call
1,we call on
1,call on the
1,and on a
1,well before the
1,and well before
1,force and well
1,in force and
1,remain in force
1,to remain in
1,need to remain
1,it need to
1,should it need
1,thereafter should it
1,basis thereafter should
1,regular basis thereafter
1,a regular basis
1,on a regular
1,possible and on
1,on the government
1,as possible and
1,soon as possible
1,as soon as
1,theatres as soon
1,indoor theatres as
1,in indoor theatres
1,distancing in indoor
1,of social distancing
1,imposition of social
1,continued imposition of
1,the continued imposition
1,review the continued
1,to review the
1,government to review
1,clear enough decision regarding the
1,made a clear enough decision
1,return of
1,special place
1,football at a local level
1,details non
1,league football
1,football holds
1,holds a
1,a special
1,place in
1,started with the intention of
1,community for
1,for young
1,young and
1,and old
1,old the
1,the governments
1,of football at a local
1,future of football at a
1,the future of football at
1,secure the future of football
1,to secure the future of
1,football to secure the future
1,grassroots football to secure the
1,league grassroots football to secure
1,non league grassroots football to
1,of non league grassroots football
1,return of non league grassroots
1,safe return of non league
1,the safe return of non
1,securing the safe return of
1,of securing the safe return
1,intention of securing the safe
1,the intention of securing the
1,governments unclear
1,unclear guidance
1,guidance has
1,because the
1,details non league
1,additional details non
1,attending games
1,date of
1,start date
1,the start
1,regarding the
1,decision regarding
1,enough decision
1,clear enough
1,a clear
1,made a
1,hasnt made
1,government hasnt
1,all because
1,has led
1,together all
1,all together
1,folding all
1,few folding
1,a few
1,and a
1,leagues and
1,their leagues
1,from their
1,withdrawing from
1,clubs withdrawing
1,some clubs
1,to some
1,led to
1,with the intention of securing
1,been started with the intention
1,league football holds
1,safe return of
1,with the intention
1,the intention of
1,intention of securing
1,of securing the
1,securing the safe
1,the safe return
1,return of non
1,has been started with the
1,of non league
1,non league grassroots
1,league grassroots football
1,grassroots football to
1,football to secure
1,to secure the
1,started with the
1,been started with
1,has been started
1,petition has been
1,this petition has
1,local level
1,a local
1,football at
1,of football
1,future of
1,the future
1,secure the
1,to secure
1,football to
1,grassroots football
1,league grassroots
1,of non
1,secure the future
1,the future of
1,future of football
1,return of non league
1,petition has been started with
1,this petition has been started
1,at a local level
1,football at a local
1,of football at a
1,future of football at
1,the future of football
1,secure the future of
1,to secure the future
1,football to secure the
1,grassroots football to secure
1,league grassroots football to
1,non league grassroots football
1,of non league grassroots
1,safe return of non
1,of football at
1,the safe return of
1,securing the safe return
1,of securing the safe
1,intention of securing the
1,the intention of securing
1,with the intention of
1,started with the intention
1,been started with the
1,has been started with
1,petition has been started
1,this petition has been
1,a local level
1,at a local
1,football at a
1,non league football
1,football holds a
1,hasnt made a clear enough
1,start date of fans
1,a clear enough decision
1,clear enough decision regarding
1,enough decision regarding the
1,decision regarding the start
1,regarding the start date
1,the start date of
1,date of fans attending
1,to some clubs withdrawing
1,of fans attending games
1,additional details non league football
1,details non league football holds
1,non league football holds a
1,league football holds a special
1,football holds a special place
1,made a clear enough
1,hasnt made a clear
1,government hasnt made a
1,the government hasnt made
1,because the government hasnt
1,all because the government
1,together all because the
1,all together all because
1,folding all together all
1,few folding all together
1,a few folding all
1,and a few folding
1,leagues and a few
1,their leagues and a
1,from their leagues and
1,withdrawing from their leagues
1,clubs withdrawing from their
1,holds a special place in
1,a special place in the
1,special place in the community
1,clubs withdrawing from their leagues
1,government hasnt made a clear
1,the government hasnt made a
1,because the government hasnt made
1,all because the government hasnt
1,together all because the government
1,all together all because the
1,folding all together all because
1,few folding all together all
1,a few folding all together
1,and a few folding all
1,leagues and a few folding
1,their leagues and a few
1,from their leagues and a
1,withdrawing from their leagues and
1,some clubs withdrawing from their
1,place in the community for
1,to some clubs withdrawing from
1,led to some clubs withdrawing
1,has led to some clubs
1,guidance has led to some
1,unclear guidance has led to
1,governments unclear guidance has led
1,the governments unclear guidance has
1,old the governments unclear guidance
1,and old the governments unclear
1,young and old the governments
1,for young and old the
1,community for young and old
1,the community for young and
1,in the community for young
1,some clubs withdrawing from
1,led to some clubs
1,holds a special
1,and a few
1,some clubs withdrawing
1,clubs withdrawing from
1,withdrawing from their
1,from their leagues
1,their leagues and
1,leagues and a
1,a few folding
1,has led to some
1,few folding all
1,folding all together
1,all together all
1,together all because
1,all because the
1,because the government
1,to some clubs
1,led to some
1,has led to
1,guidance has led
1,unclear guidance has
1,governments unclear guidance
1,the governments unclear
1,old the governments
1,and old the
1,young and old
1,for young and
1,community for young
1,the community for
1,in the community
1,place in the
1,special place in
1,a special place
1,the government hasnt
1,government hasnt made
1,hasnt made a
1,holds a special place
1,guidance has led to
1,unclear guidance has led
1,governments unclear guidance has
1,the governments unclear guidance
1,old the governments unclear
1,and old the governments
1,young and old the
1,for young and old
1,community for young and
1,the community for young
1,in the community for
1,place in the community
1,special place in the
1,a special place in
1,football holds a special
1,made a clear
1,league football holds a
1,non league football holds
1,details non league football
1,additional details non league
1,fans attending games
1,of fans attending
1,date of fans
1,start date of
1,the start date
1,regarding the start
1,decision regarding the
1,enough decision regarding
1,clear enough decision
1,a clear enough
1,place surrounding the covid 19
