Frequency,Phrase
1,risk of
1,health the
1,childrens health
1,to childrens
1,risk to
1,as the
1,well as
1,as well
1,the right to do this
1,parents the right to do
1,not give parents the right
1,or having
1,parent incapacitated
1,” but current policy
1,incapacitated and
1,to a child
1,harm to a
1,of harm to
1,risk of harm
1,the risk of
1,health the risk
1,childrens health the
1,to childrens health
1,risk to childrens
1,the risk to
1,as the risk
1,well as the
1,as well as
1,is significant
1,them is
1,for them
1,care for
1,to care
1,and unable
1,does not give parents the
1,policy does not give parents
1,current policy does not give
1,but current policy does not
1,not risk free and that
1,is not risk free and
1,return is not risk free
1,school return is not risk
1,say school return is not
1,officers say school return is
1,medical officers say school return
1,chief medical officers say school
1,uk chief medical officers say
1,the uk chief medical officers
1,details the uk chief medical
1,additional details the uk chief
1,right to do this
1,the right to do
1,not give parents the
1,does not give parents
1,policy does not give
1,current policy does not
1,but current policy does
1,risk free and that parents
1,free and that parents should
1,and that parents should “understand
1,the best course of action
1,” but current policy does
1,children ” but current policy
1,their children ” but current
1,for their children ” but
1,action for their children ”
1,of action for their children
1,course of action for their
1,best course of action for
1,achieve the best course of
1,that parents should “understand the
1,to achieve the best course
1,risks to achieve the best
1,of risks to achieve the
1,balance of risks to achieve
1,the balance of risks to
1,“understand the balance of risks
1,should “understand the balance of
1,parents should “understand the balance
1,should “understand
1,that parents
1,child of losing
1,threat of fines and further
1,remove the threat of fines
1,must remove the threat of
1,government must remove the threat
1,the government must remove the
1,based on individual circumstances
1,choice based on individual
1,parental choice based on
1,allow parental choice based
1,and allow parental choice
1,action and allow parental
1,further action and allow
1,and further action and
1,fines and further action
1,of fines and further
1,threat of fines and
1,the threat of fines
1,remove the threat of
1,must remove the threat
1,government must remove the
1,the threat of fines and
1,of fines and further action
1,on individual circumstances
1,fines and further action and
1,19 for
1,from covid
1,levels from
1,risk levels
1,family risk
1,individual family
1,of individual
1,applies regardless
1,policy applies
1,blanket policy
1,a blanket
1,currently a
1,choice based on individual circumstances
1,parental choice based on individual
1,allow parental choice based on
1,and allow parental choice based
1,action and allow parental choice
1,further action and allow parental
1,and further action and allow
1,the government must remove
1,based on individual
1,and that
1,further action
1,fines and
1,of fines
1,threat of
1,the threat
1,remove the
1,must remove
1,government must
1,societal risks are currently unquantifiable
1,and societal risks are currently
1,personal and societal risks are
1,the personal and societal risks
1,when the personal and societal
1,school when the personal and
1,to school when the personal
1,go to school when the
1,to go to school when
1,children to go to school
1,force children to go to
1,to force children to go
1,and further
1,action and
1,choice based on
1,and allow
1,parental choice based
1,allow parental choice
1,and allow parental
1,action and allow
1,further action and
1,and further action
1,fines and further
1,of fines and
1,threat of fines
1,the threat of
1,remove the threat
1,must remove the
1,government must remove
1,the government must
1,individual circumstances
1,on individual
1,choice based
1,parental choice
1,allow parental
1,for example
1,example to
1,to those
1,from covid 19 for example
1,risk levels from covid 19
1,family risk levels from covid
1,individual family risk levels from
1,of individual family risk levels
1,regardless of individual family risk
1,applies regardless of individual family
1,policy applies regardless of individual
1,blanket policy applies regardless of
1,a blanket policy applies regardless
1,currently a blanket policy applies
1,or single parent families
1,vulnerable or single parent
1,clinically vulnerable or single
1,are clinically vulnerable or
1,who are clinically vulnerable
1,those who are clinically
1,to those who are
1,example to those who
1,for example to those
1,levels from covid 19 for
1,covid 19 for example to
1,those who
1,19 for example to those
1,free and
1,risk free
1,not risk
1,is not
1,return is
1,school return
1,say school
1,officers say
1,medical officers
1,chief medical
1,uk chief
1,vulnerable or single parent families
1,clinically vulnerable or single parent
1,are clinically vulnerable or single
1,who are clinically vulnerable or
1,those who are clinically vulnerable
1,to those who are clinically
1,example to those who are
1,for example to those who
1,19 for example to
1,covid 19 for example
1,from covid 19 for
1,levels from covid 19
1,from covid 19
1,levels from covid
1,risk levels from
1,family risk levels
1,individual family risk
1,of individual family
1,regardless of individual
1,applies regardless of
1,policy applies regardless
1,blanket policy applies
1,a blanket policy
1,currently a blanket
1,parent families
1,single parent
1,or single
1,vulnerable or
1,clinically vulnerable
1,are clinically
1,who are
1,covid 19 for
1,19 for example
1,for example to
1,a blanket policy applies
1,risk levels from covid
1,family risk levels from
1,individual family risk levels
1,of individual family risk
1,regardless of individual family
1,applies regardless of individual
1,policy applies regardless of
1,blanket policy applies regardless
1,currently a blanket policy
1,example to those
1,single parent families
1,or single parent
1,vulnerable or single
1,clinically vulnerable or
1,are clinically vulnerable
1,who are clinically
1,those who are
1,to those who
1,a child of
1,of losing a
1,is unacceptable to force children
1,same efficiency
1,anywhere near
1,at anywhere
1,work at
1,not work
1,schools do
1,online schools
1,a right to our education
1,have a right to our
1,we have a right to
1,because we have a right
1,details because we have a
1,additional details because we have
1,right to our education
1,a right to our
1,have a right to
1,we have a right
1,because we have a
1,details because we have
1,additional details because we
1,near the
1,efficiency and
1,right to our
1,and if
1,not work at
1,do not work
1,schools do not
1,online schools do
1,boundaries should
1,and grade
1,reduced and
1,content reduced
1,have content
1,courses should
1,level courses
1,gcse and
1,the gcse
1,then the
1,option then
1,only option
1,the only
1,this is
1,if this
1,to our education
1,a right to
1,whether we wish to attend
1,have to be told
1,we shouldnt have to
1,allowed to attend
1,not allowed to
1,when not allowed
1,told when not
1,be told when
1,to be told
1,have to be
1,shouldnt have to
1,we shouldnt have
1,allowed to
1,not allowed
1,when not
1,told when
1,be told
1,shouldnt have
1,we shouldnt
1,to attend school or not
1,wish to attend school or
1,shouldnt have to be
1,to be told when
1,have a right
1,be told when not
1,we have a
1,because we have
1,details because we
1,additional details because
1,our education
1,to our
1,a right
1,because we
1,details because
1,when not allowed to attend
1,told when not allowed to
1,be told when not allowed
1,to be told when not
1,have to be told when
1,shouldnt have to be told
1,we shouldnt have to be
1,not allowed to attend
1,when not allowed to
1,told when not allowed
1,work at anywhere
1,at anywhere near
1,anywhere near the
1,the same efficiency and if
1,anywhere near the same efficiency
1,at anywhere near the same
1,work at anywhere near the
1,not work at anywhere near
1,do not work at anywhere
1,schools do not work at
1,online schools do not work
1,boundaries should be lowered
1,grade boundaries should be
1,and grade boundaries should
1,reduced and grade boundaries
1,content reduced and grade
1,have content reduced and
1,should have content reduced
1,courses should have content
1,level courses should have
1,a level courses should
1,and a level courses
1,gcse and a level
1,near the same efficiency and
1,same efficiency and if this
1,near the same
1,efficiency and if this is
1,and grade boundaries should be
1,reduced and grade boundaries should
1,content reduced and grade boundaries
1,have content reduced and grade
1,should have content reduced and
1,courses should have content reduced
1,level courses should have content
1,a level courses should have
1,and a level courses should
1,gcse and a level courses
1,the gcse and a level
1,then the gcse and a
1,option then the gcse and
1,only option then the gcse
1,the only option then the
1,is the only option then
1,this is the only option
1,if this is the only
1,and if this is the
1,the gcse and a
1,then the gcse and
1,option then the gcse
1,only option then the
1,have content reduced
1,should have content
1,courses should have
1,level courses should
1,a level courses
1,and a level
1,gcse and a
1,the gcse and
1,then the gcse
1,option then the
1,only option then
1,the only option
1,is the only
1,this is the
1,if this is
1,and if this
1,efficiency and if
1,same efficiency and
1,the same efficiency
1,content reduced and
1,reduced and grade
1,and grade boundaries
1,near the same efficiency
1,the only option then
1,is the only option
1,this is the only
1,if this is the
1,and if this is
1,efficiency and if this
1,same efficiency and if
1,the same efficiency and
1,anywhere near the same
1,grade boundaries should
1,at anywhere near the
1,work at anywhere near
1,not work at anywhere
1,do not work at
1,schools do not work
1,online schools do not
1,should be lowered
1,boundaries should be
1,we wish to attend school
1,choose whether we wish to
1,losing a parent
1,and unable to care for
1,parent incapacitated and unable to
1,a parent incapacitated and unable
1,having a parent incapacitated and
1,or having a parent incapacitated
1,parent or having a parent
1,a parent or having a
1,losing a parent or having
1,of losing a parent or
1,child of losing a parent
1,a child of losing a
1,to a child of losing
1,harm to a child of
1,of harm to a child
1,risk of harm to a
1,the risk of harm to
1,health the risk of harm
1,childrens health the risk of
1,to childrens health the risk
1,risk to childrens health the
1,incapacitated and unable to care
1,unable to care for them
1,as the risk to childrens
1,to care for them is
1,right to make decisions
1,the right to make
1,their childs circumstances
1,for their childs
1,right for their
1,are right for
1,that are right
1,decisions that are
1,make decisions that
1,to make decisions
1,right to make
1,childs circumstances
1,right for
1,are right
1,that are
1,decisions that
1,make decisions
1,to make
1,care for them is significant
1,the risk to childrens health
1,well as the risk to
1,to choose whether we wish
1,health the risk of
1,to childrens health the
1,risk to childrens health
1,the risk to childrens
1,as the risk to
1,well as the risk
1,as well as the
1,them is significant
1,for them is
1,care for them
1,to care for
1,unable to care
1,and unable to
1,incapacitated and unable
1,parent incapacitated and
1,a parent incapacitated
1,having a parent
1,or having a
1,parent or having
1,a parent or
1,childrens health the risk
1,the risk of harm
1,as well as the risk
1,risk of harm to
1,for them is significant
1,care for them is
1,to care for them
1,unable to care for
1,and unable to care
1,incapacitated and unable to
1,parent incapacitated and unable
1,a parent incapacitated and
1,having a parent incapacitated
1,or having a parent
1,parent or having a
1,a parent or having
1,losing a parent or
1,of losing a parent
1,child of losing a
1,a child of losing
1,to a child of
1,harm to a child
1,of harm to a
1,to make decisions that
1,make decisions that are
1,decisions that are right
1,choose whether we
1,right to choose
1,should have the
1,we should have
1,or not
1,wish to
1,we wish
1,whether we
1,choose whether
1,to choose
1,we should
1,attend school regardless of coronavirus
1,to attend school regardless of
1,able to attend school regardless
1,be able to attend school
1,to be able to attend
1,students to be able to
1,as students to be able
1,right as students to be
1,our right as students to
1,to choose whether
1,whether we wish
1,that are right for
1,we wish to
1,right to choose whether we
1,the right to choose whether
1,have the right to choose
1,should have the right to
1,we should have the right
1,attend school or not
1,to attend school or
1,wish to attend school
1,we wish to attend
1,whether we wish to
1,choose whether we wish
1,to choose whether we
1,right to choose whether
1,the right to choose
1,should have the right
1,we should have the
1,school or not
1,attend school or
1,wish to attend
1,want our right as students
1,we want our right as
1,school regardless of coronavirus
1,attend school regardless of
1,of coronavirus
1,school regardless
1,be able
1,as students
1,right as
1,our right
1,want our
1,right for their childs circumstances
1,are right for their childs
1,that are right for their
1,decisions that are right for
1,make decisions that are right
1,to make decisions that are
1,right to make decisions that
1,the right to make decisions
1,parents the right to make
1,for their childs circumstances
1,right for their childs
1,are right for their
1,we want our
1,want our right
1,our right as
1,want our right as
1,to attend school regardless
1,able to attend school
1,be able to attend
1,to be able to
1,students to be able
1,as students to be
1,right as students to
1,our right as students
1,we want our right
1,right as students
1,regardless of coronavirus
1,school regardless of
1,attend school regardless
1,able to attend
1,be able to
1,to be able
1,students to be
1,as students to
1,unacceptable to force children to
1,it is unacceptable to force
1,many families are facing
1,would love for support staff
1,details i would love for
1,additional details i would love
1,the credit they deserve
1,get the credit they
1,to get the credit
1,staff to get the
1,support staff to get
1,for support staff to
1,love for support staff
1,would love for support
1,i would love for
1,details i would love
1,additional details i would
1,credit they deserve
1,the credit they
1,get the credit
1,to get the
1,staff to get
1,support staff to
1,i would love for support
1,love for support staff to
1,love for support
1,for support staff to get
1,would appreciate the
1,i would appreciate
1,tough job
1,and tough
1,consuming and
1,time consuming
1,a time
1,such a
1,in such
1,support in
1,and support
1,help and
1,the help
1,appreciate the
1,would appreciate
1,get the credit they deserve
1,to get the credit they
1,staff to get the credit
1,support staff to get the
1,for support staff
1,would love for
1,being and behaviour of
1,results both academically and when
1,see better results both academically
1,would see better results both
1,you would see better results
1,funding you would see better
1,more funding you would see
1,had more funding you would
1,schools had more funding you
1,if schools had more funding
1,feel if schools had more
1,i feel if schools had
1,and i feel if schools
1,schools and i feel if
1,to schools and i feel
1,asset to schools and i
1,an asset to schools and
1,are an asset to schools
1,really are an asset to
1,they really are an asset
1,behaviour of the children
1,better results both academically and
1,both academically and when dealing
1,i would love
1,academically and when dealing with
1,details i would
1,additional details i
1,they deserve
1,credit they
1,the credit
1,get the
1,to get
1,staff to
1,for support
1,love for
1,would love
1,details i
1,and behaviour of the children
1,being and behaviour of the
1,well being and behaviour of
1,with well being and behaviour
1,dealing with well being and
1,when dealing with well being
1,and when dealing with well
1,appreciate the help
1,the help and
1,help and support
1,families to
1,catching up on missed schooling
1,now catching up on missed
1,were now catching up on
1,since were now catching up
1,so since were now catching
1,more so since were now
1,even more so since were
1,up on missed schooling
1,catching up on missed
1,now catching up on
1,were now catching up
1,since were now catching
1,so since were now
1,more so since were
1,even more so since
1,on missed schooling
1,up on missed
1,catching up on
1,now catching up
1,allow families
1,homeschool without
1,and support in
1,without losing
1,without losing their childs
1,homeschool without losing their
1,to homeschool without losing
1,families to homeschool without
1,allow families to homeschool
1,place during the
1,school place during
1,childs school place
1,their childs school
1,losing their childs
1,without losing their
1,homeschool without losing
1,to homeschool without
1,families to homeschool
1,allow families to
1,place during
1,school place
1,childs school
1,losing their
1,were now catching
1,since were now
1,so since were
1,more so since
1,consuming and tough job
1,time consuming and tough
1,a time consuming and
1,such a time consuming
1,in such a time
1,support in such a
1,and support in such
1,help and support in
1,the help and support
1,appreciate the help and
1,would appreciate the help
1,i would appreciate the
1,and tough job
1,consuming and tough
1,time consuming and
1,a time consuming
1,such a time
1,in such a
1,support in such
1,i would appreciate the help
1,would appreciate the help and
1,appreciate the help and support
1,so since
1,even more so
1,missed schooling
1,on missed
1,up on
1,catching up
1,now catching
1,were now
1,since were
1,more so
1,the help and support in
1,even more
1,time consuming and tough job
1,a time consuming and tough
1,such a time consuming and
1,in such a time consuming
1,support in such a time
1,and support in such a
1,help and support in such
1,and behaviour of the
1,well being and behaviour
1,their childs school place
1,school closures and
1,right to have their basic
1,the right to have their
1,have the right to have
1,children have the right to
1,all children have the right
1,their basic needs met!
1,to have their basic
1,right to have their
1,the right to have
1,children have the right
1,all children have the
1,basic needs met!
1,to have their
1,right to have
1,children have the
1,all children have
1,needs met!
1,all children
1,free meals for these children
1,to have their basic needs
1,as a
1,by funding free meals for
1,a teacher
1,cant praise the support
1,i cant praise the
1,teacher i cant praise
1,a teacher i cant
1,as a teacher i
1,support staff enough!
1,the support staff
1,praise the support
1,cant praise the
1,i cant praise
1,teacher i cant
1,a teacher i
1,as a teacher
1,staff enough!
1,the support
1,praise the
1,cant praise
1,i cant
1,teacher i
1,funding free meals for these
1,met by funding free meals
1,with well being and
1,in the current climate when
1,free meals for these
1,funding free meals for
1,by funding free meals
1,met by funding free
1,needs met by funding
1,basic needs met by
1,their basic needs met
1,settings have their basic
1,years settings have their
1,early years settings have
1,ensure vulnerable children in
1,to ensure vulnerable children
1,needs to ensure vulnerable
1,government needs to ensure
1,the government needs to
1,hardship the government needs
1,facing hardship the government
1,are facing hardship the
1,families are facing hardship
1,meals for these children
1,the current climate when many
1,needs met by funding free
1,current climate when many families
1,basic needs met by funding
1,their basic needs met by
1,have their basic needs met
1,settings have their basic needs
1,years settings have their basic
1,early years settings have their
1,in early years settings have
1,ensure vulnerable children in early
1,to ensure vulnerable children in
1,needs to ensure vulnerable children
1,government needs to ensure vulnerable
1,the government needs to ensure
1,hardship the government needs to
1,facing hardship the government needs
1,are facing hardship the government
1,families are facing hardship the
1,many families are facing hardship
1,when many families are facing
1,climate when many families are
1,praise the support staff
1,the support staff enough!
1,as a teacher i cant
1,an asset to schools
1,really are an asset
1,they really are an
1,of the children
1,behaviour of the
1,and behaviour of
1,being and behaviour
1,with well being
1,dealing with well
1,when dealing with
1,and when dealing
1,academically and when
1,both academically and
1,results both academically
1,better results both
1,see better results
1,would see better
1,you would see
1,funding you would
1,more funding you
1,are an asset to
1,asset to schools and
1,a teacher i cant praise
1,to schools and i
1,dealing with well being
1,when dealing with well
1,and when dealing with
1,academically and when dealing
1,both academically and when
1,results both academically and
1,better results both academically
1,see better results both
1,would see better results
1,you would see better
1,funding you would see
1,more funding you would
1,had more funding you
1,schools had more funding
1,if schools had more
1,feel if schools had
1,i feel if schools
1,and i feel if
1,schools and i feel
1,had more funding
1,schools had more
1,if schools had
1,feel if schools
1,funding you
1,more funding
1,had more
1,schools had
1,if schools
1,feel if
1,i feel
1,and i
1,schools and
1,to schools
1,asset to
1,an asset
1,are an
1,really are
1,they really
1,praise the support staff enough!
1,cant praise the support staff
1,i cant praise the support
1,teacher i cant praise the
1,you would
1,would see
1,see better
1,they really are
1,i feel if
1,and i feel
1,schools and i
1,to schools and
1,asset to schools
1,an asset to
1,are an asset
1,really are an
1,behaviour of
1,better results
1,and behaviour
1,with well
1,dealing with
1,when dealing
1,and when
1,academically and
1,both academically
1,results both
1,losing their childs school
1,childs school place during
1,risks are currently unquantifiable
1,many families have extra health
1,homeschool temporarily during the
1,to homeschool temporarily during
1,option to homeschool temporarily
1,the option to homeschool
1,allowed the option to
1,be allowed the option
1,should be allowed the
1,and should be allowed
1,concerns and should be
1,health concerns and should
1,extra health concerns and
1,have extra health concerns
1,families have extra health
1,many families have extra
1,temporarily during the
1,homeschool temporarily during
1,to homeschool temporarily
1,option to homeschool
1,the option to
1,temporarily during the pandemic
1,families have extra health concerns
1,be allowed the
1,have extra health concerns and
1,do need
1,children who
1,space for
1,extra space
1,up extra
1,free up
1,would free
1,this would
1,homeschool temporarily during the pandemic
1,to homeschool temporarily during the
1,option to homeschool temporarily during
1,the option to homeschool temporarily
1,allowed the option to homeschool
1,be allowed the option to
1,should be allowed the option
1,and should be allowed the
1,concerns and should be allowed
1,health concerns and should be
1,extra health concerns and should
1,allowed the option
1,should be allowed
1,or lose their place
1,their child to school or
1,either send their child to
1,they either send their child
1,where they either send their
1,position where they either send
1,the position where they either
1,in the position where they
1,be in the position where
1,not be in the position
1,should not be in the
1,category should not be in
1,risk category should not be
1,at risk category should not
1,the at risk category should
1,in the at risk category
1,those in the at risk
1,particularity those in the at
1,guardians particularity those in the
1,parents guardians particularity those in
1,details parents guardians particularity those
1,send their child to school
1,child to school or lose
1,and should be
1,to school or lose their
1,concerns and should
1,health concerns and
1,extra health concerns
1,have extra health
1,families have extra
1,many families have
1,temporarily during
1,homeschool temporarily
1,option to
1,the option
1,allowed the
1,be allowed
1,and should
1,concerns and
1,health concerns
1,extra health
1,have extra
1,families have
1,school or lose their place
1,school to
1,to social
1,social distance
1,school when the
1,children to go
1,force children to
1,to force children
1,unacceptable to force
1,is unacceptable to
1,it is unacceptable
1,currently unquantifiable
1,are currently
1,risks are
1,societal risks
1,and societal
1,personal and
1,the personal
1,when the
1,school when
1,children to
1,force children
1,to force
1,unacceptable to
1,to school when
1,when the personal
1,this would free
1,the personal and
1,societal risks are currently
1,and societal risks are
1,personal and societal risks
1,the personal and societal
1,when the personal and
1,school when the personal
1,to school when the
1,go to school when
1,children to go to
1,force children to go
1,to force children to
1,unacceptable to force children
1,is unacceptable to force
1,it is unacceptable to
1,are currently unquantifiable
1,risks are currently
1,societal risks are
1,and societal risks
1,personal and societal
1,is unacceptable
1,to school to social distance
1,go to school to social
1,to go to school to
1,extra space for the
1,up extra space for
1,free up extra space
1,would free up extra
1,this would free up
1,to social distance
1,school to social
1,to school to
1,need to go
1,do need to
1,who do need
1,children who do
1,the children who
1,for the children
1,space for the
1,extra space for
1,up extra space
1,free up extra
1,would free up
1,space for the children
1,for the children who
1,the children who do
1,up extra space for the
1,need to go to school
1,do need to go to
1,who do need to go
1,children who do need to
1,the children who do need
1,for the children who do
1,space for the children who
1,extra space for the children
1,free up extra space for
1,children who do need
1,would free up extra space
1,this would free up extra
1,school to social distance
1,to school to social
1,go to school to
1,need to go to
1,do need to go
1,who do need to
1,additional details parents guardians particularity
1,school or lose their
1,school place during the
1,to educate their children
1,satisfactory plan to educate
1,a satisfactory plan to
1,provide a satisfactory plan
1,can provide a satisfactory
1,who can provide a
1,guardians who can provide
1,parents guardians who can
1,to do so
1,permitted to do
1,be permitted to
1,should be permitted
1,concerns should be
1,safeguarding concerns should
1,no safeguarding concerns
1,are no safeguarding
1,there are no
1,where there are
1,instances where there
1,in instances where
1,plan to educate their
1,educate their children at
1,at home in
1,their children at home
1,provide a satisfactory plan to
1,can provide a satisfactory plan
1,who can provide a satisfactory
1,guardians who can provide a
1,parents guardians who can provide
1,permitted to do so
1,be permitted to do
1,should be permitted to
1,concerns should be permitted
1,safeguarding concerns should be
1,no safeguarding concerns should
1,are no safeguarding concerns
1,there are no safeguarding
1,where there are no
1,instances where there are
1,in instances where there
1,home in instances where
1,at home in instances
1,children at home in
1,home in instances
1,children at home
1,to school or lose
1,at home
1,educate their
1,to educate
1,plan to
1,satisfactory plan
1,a satisfactory
1,provide a
1,can provide
1,who can
1,guardians who
1,school place during the pandemic
1,childs school place during the
1,their childs school place during
1,losing their childs school place
1,without losing their childs school
1,homeschool without losing their childs
1,to homeschool without losing their
1,families to homeschool without losing
1,allow families to homeschool without
1,place during the pandemic
1,children at
1,home in
1,their children at
1,in instances
1,educate their children
1,to educate their
1,plan to educate
1,satisfactory plan to
1,a satisfactory plan
1,provide a satisfactory
1,can provide a
1,who can provide
1,guardians who can
1,parents guardians who
1,do so
1,permitted to
1,be permitted
1,concerns should
1,safeguarding concerns
1,no safeguarding
1,are no
1,where there
1,instances where
1,a satisfactory plan to educate
1,satisfactory plan to educate their
1,plan to educate their children
1,details parents guardians particularity
1,lose their place
1,or lose their
1,school or lose
1,to school or
1,child to school
1,their child to
1,send their child
1,either send their
1,they either send
1,where they either
1,position where they
1,the position where
1,in the position
1,be in the
1,not be in
1,should not be
1,category should not
1,risk category should
1,at risk category
1,additional details parents guardians
1,parents guardians particularity those
1,to educate their children at
1,guardians particularity those in
1,child to school or
1,their child to school
1,send their child to
1,either send their child
1,they either send their
1,where they either send
1,position where they either
1,the position where they
1,in the position where
1,be in the position
1,not be in the
1,should not be in
1,category should not be
1,risk category should not
1,at risk category should
1,the at risk category
1,in the at risk
1,those in the at
1,particularity those in the
1,the at risk
1,in the at
1,those in the
1,particularity those in
1,those in
1,particularity those
1,guardians particularity
1,details parents
1,be permitted to do so
1,should be permitted to do
1,concerns should be permitted to
1,safeguarding concerns should be permitted
1,no safeguarding concerns should be
1,are no safeguarding concerns should
1,there are no safeguarding concerns
1,where there are no safeguarding
1,instances where there are no
1,in instances where there are
1,home in instances where there
1,at home in instances where
1,children at home in instances
1,their children at home in
1,educate their children at home
1,the at
1,at risk
1,risk category
1,their child
1,guardians particularity those
1,parents guardians particularity
1,details parents guardians
1,additional details parents
1,their place
1,lose their
1,or lose
1,child to
1,send their
1,category should
1,either send
1,they either
1,where they
1,position where
1,the position
1,be in
1,not be
1,should not
1,closures and the
1,a students true capability
1,pandemic school closures
1,the well
1,puts both
1,guidance puts
1,dfe guidance
1,current dfe
1,believe current
1,details we
1,have contact with in school
1,already have contact with in
1,they already have contact with
1,groups they already have contact
1,same groups they already have
1,the same groups they already
1,in the same groups they
1,attend in the same groups
1,to attend in the same
1,pupils to attend in the
1,allow pupils to attend in
1,to allow pupils to attend
1,contact with in school
1,both the
1,being of
1,already have contact with
1,pupils and
1,well being of
1,the well being
1,both the well
1,puts both the
1,guidance puts both
1,dfe guidance puts
1,current dfe guidance
1,believe current dfe
1,we believe current
1,details we believe
1,additional details we
1,into peril
1,sector into
1,education sector
1,outdoor education
1,the outdoor
1,stability of
1,economic stability
1,the economic
1,have contact with in
1,they already have contact
1,by uk schools offering
1,to allow pupils
1,with in
1,contact with
1,have contact
1,already have
1,they already
1,groups they
1,same groups
1,attend in
1,pupils to
1,allow pupils
1,based on the actual venues
1,decisions based on the actual
1,informed decisions based on the
1,making informed decisions based on
1,and making informed decisions based
1,place and making informed decisions
1,in place and making informed
1,advice in place and making
1,government advice in place and
1,in school
1,allow pupils to
1,groups they already have
1,pupils to attend
1,same groups they already
1,the same groups they
1,in the same groups
1,attend in the same
1,to attend in the
1,pupils to attend in
1,allow pupils to attend
1,to allow pupils to
1,with in school
1,contact with in
1,have contact with
1,already have contact
1,they already have
1,groups they already
1,same groups they
1,the same groups
1,in the same
1,attend in the
1,to attend in
1,being of pupils
1,of pupils and
1,pupils and the
1,educational visits
1,would allow
1,that would
1,activities that
1,and activities
1,travel and
1,accommodation travel
1,on accommodation
1,guidance on
1,government guidance
1,current government
1,already current
1,is already
1,there is
1,outdoor education sector into peril
1,the outdoor education sector into
1,of the outdoor education sector
1,stability of the outdoor education
1,economic stability of the outdoor
1,the economic stability of the
1,overnight educational
1,visits to
1,and the economic
1,to happen
1,activities that would
1,and activities that
1,travel and activities
1,accommodation travel and
1,on accommodation travel
1,guidance on accommodation
1,government guidance on
1,current government guidance
1,already current government
1,is already current
1,there is already
1,managed environment
1,professionally managed
1,and professionally
1,secure and
1,covid secure
1,a covid
1,in a
1,happen in
1,and the economic stability of
1,pupils and the economic stability
1,of pupils and the economic
1,being of pupils and the
1,well being of pupils
1,the well being of
1,both the well being
1,puts both the well
1,guidance puts both the
1,dfe guidance puts both
1,current dfe guidance puts
1,believe current dfe guidance
1,we believe current dfe
1,details we believe current
1,additional details we believe
1,sector into peril
1,education sector into
1,outdoor education sector
1,the outdoor education
1,of the outdoor
1,stability of the
1,economic stability of
1,the economic stability
1,being of pupils and
1,of pupils and the
1,pupils and the economic
1,we believe current dfe guidance
1,well being of pupils and
1,the well being of pupils
1,both the well being of
1,puts both the well being
1,guidance puts both the well
1,dfe guidance puts both the
1,current dfe guidance puts both
1,believe current dfe guidance puts
1,details we believe current dfe
1,and the economic stability
1,additional details we believe current
1,education sector into peril
1,outdoor education sector into
1,the outdoor education sector
1,of the outdoor education
1,stability of the outdoor
1,economic stability of the
1,the economic stability of
1,the government advice in place
1,following the government advice in
1,whilst following the government advice
1,government to cancel gcses and
1,to the government to cancel
1,writing to the government to
1,am writing to the government
1,i am writing to the
1,why i am writing to
1,hence why i am writing
1,students across the country
1,of students across the
1,reflections of students across
1,true reflections of students
1,the true reflections of
1,show the true reflections
1,to show the true
1,grades to show the
1,predicted grades to show
1,provide predicted grades to
1,and provide predicted grades
1,levels and provide predicted
1,a levels and provide
1,the government to cancel gcses
1,to cancel gcses and a
1,subject to
1,gcses and a levels and
1,trips for
1,education trips
1,overnight education
1,immediately allow
1,to immediately
1,dfe to
1,of students across the country
1,reflections of students across the
1,true reflections of students across
1,the true reflections of students
1,show the true reflections of
1,to show the true reflections
1,grades to show the true
1,predicted grades to show the
1,provide predicted grades to show
1,and provide predicted grades to
1,levels and provide predicted grades
1,a levels and provide predicted
1,and a levels and provide
1,and a levels and
1,to cancel gcses and
1,government to cancel gcses
1,the government to cancel
1,to the government
1,writing to the
1,am writing to
1,i am writing
1,why i am
1,hence why i
1,the country
1,across the
1,students across
1,reflections of
1,true reflections
1,show the
1,to show
1,provide predicted
1,and provide
1,levels and
1,to cancel
1,writing to
1,am writing
1,government to cancel
1,to cancel gcses
1,a levels and
1,of students across
1,to the government to
1,writing to the government
1,am writing to the
1,i am writing to
1,why i am writing
1,hence why i am
1,across the country
1,students across the
1,reflections of students
1,levels and provide
1,true reflections of
1,the true reflections
1,show the true
1,to show the
1,grades to show
1,predicted grades to
1,provide predicted grades
1,and provide predicted
1,schools subject
1,to them
1,trip whilst following the government
1,place and making informed
1,advice in place and
1,government advice in place
1,the government advice in
1,following the government advice
1,whilst following the government
1,trip whilst following the
1,the trip whilst following
1,assessing the trip whilst
1,risk assessing the trip
1,them risk assessing the
1,to them risk assessing
1,subject to them risk
1,schools subject to them
1,for schools subject to
1,trips for schools subject
1,education trips for schools
1,overnight education trips for
1,allow overnight education trips
1,immediately allow overnight education
1,in place and making
1,and making informed decisions
1,them risk
1,making informed decisions based
1,the trip whilst following the
1,assessing the trip whilst following
1,risk assessing the trip whilst
1,them risk assessing the trip
1,to them risk assessing the
1,subject to them risk assessing
1,schools subject to them risk
1,for schools subject to them
1,trips for schools subject to
1,education trips for schools subject
1,overnight education trips for schools
1,allow overnight education trips for
1,immediately allow overnight education trips
1,to immediately allow overnight education
1,dfe to immediately allow overnight
1,on the actual venues
1,based on the actual
1,decisions based on the
1,informed decisions based on
1,to immediately allow overnight
1,dfe to immediately allow
1,the actual venues
1,on the actual
1,overnight education trips
1,allow overnight education
