Frequency,Phrase
1,from bloggers to
1,sector from bloggers
1,wedding sector from
1,in the wedding
1,services in the
1,provide services in
1,that provide services
1,companies that provide
1,all companies that
1,but all companies
1,venues but all
1,to venues but
1,limited to venues
1,not limited to
1,to videographers we
1,videographers we all
1,we all need
1,paying out so we
1,compensation for loss of
1,1 compensation for loss
1,need 1 compensation for
1,we need 1 compensation
1,so we need 1
1,out so we need
1,not paying out so
1,all need this
1,is not paying out
1,insurance is not paying
1,interruption insurance is not
1,business interruption insurance is
1,also business interruption insurance
1,need this compensation
1,that provide services in
1,services in the wedding
1,sector this is
1,not limited to venues but
1,this is not limited to
1,sector this is not limited
1,wedding sector this is not
1,the wedding sector this is
1,understand the wedding sector this
1,truly understand the wedding sector
1,not truly understand the wedding
1,does not truly understand the
1,cma does not truly understand
1,the cma does not truly
1,as the cma does not
1,especially as the cma does
1,refunds especially as the cma
1,with refunds especially as the
1,assist with refunds especially as
1,is not limited to venues
1,limited to venues but all
1,in the wedding sector
1,to venues but all companies
1,videographers we all need this
1,to videographers we all need
1,bloggers to videographers we all
1,from bloggers to videographers we
1,sector from bloggers to videographers
1,wedding sector from bloggers to
1,the wedding sector from bloggers
1,in the wedding sector from
1,services in the wedding sector
1,provide services in the wedding
1,that provide services in the
1,companies that provide services in
1,all companies that provide services
1,but all companies that provide
1,venues but all companies that
1,to assist with refunds especially
1,compensation to assist with refunds
1,2 compensation to assist with
1,continue 2 compensation to assist
1,not paying out so we
1,is not paying out so
1,insurance is not paying out
1,interruption insurance is not paying
1,business interruption insurance is not
1,also business interruption insurance is
1,all need this compensation
1,we all need this
1,videographers we all need
1,to videographers we all
1,bloggers to videographers we
1,from bloggers to videographers
1,sector from bloggers to
1,wedding sector from bloggers
1,the wedding sector from
1,paying out so we need
1,out so we need 1
1,so we need 1 compensation
1,profit for 2020 and 2021
1,restrictions continue 2 compensation to
1,if restrictions continue 2 compensation
1,2021 if restrictions continue 2
1,and 2021 if restrictions continue
1,2020 and 2021 if restrictions
1,for 2020 and 2021 if
1,gross profit for 2020 and
1,we need 1 compensation for
1,of gross profit for 2020
1,loss of gross profit for
1,for loss of gross profit
1,compensation for loss of gross
1,1 compensation for loss of
1,need 1 compensation for loss
1,is not limited
1,wedding sector this
1,from businesses that additional
1,business interruption
1,not been earning in 2020
1,have not been earning in
1,and have not been earning
1,business and have not been
1,for business and have not
1,open for business and have
1,fully open for business and
1,not fully open for business
1,are not fully open for
1,details are not fully open
1,additional details are not fully
1,that additional details are not
1,businesses that additional details are
1,from businesses that additional details
1,refunds from businesses that additional
1,also business
1,interruption insurance
1,restrictions continue
1,insurance is
1,2021 if
1,and 2021
1,2020 and
1,for 2020
1,profit for
1,gross profit
1,of gross
1,for loss
1,compensation for
1,1 compensation
1,need 1
1,so we
1,out so
1,paying out
1,not paying
1,demanding refunds from businesses that
1,and demanding refunds from businesses
1,cancelling and demanding refunds from
1,worse cancelling and demanding refunds
1,the government initially shut us
1,been earning in 2020
1,not been earning in
1,have not been earning
1,and have not been
1,business and have not
1,for business and have
1,open for business and
1,fully open for business
1,not fully open for
1,are not fully open
1,details are not fully
1,additional details are not
1,that additional details are
1,businesses that additional details
1,government initially shut us down
1,initially shut us down and
1,shut us down and has
1,has meant couples are either
1,or worse cancelling and demanding
1,postponing or worse cancelling and
1,either postponing or worse cancelling
1,are either postponing or worse
1,couples are either postponing or
1,meant couples are either postponing
1,which has meant couples are
1,us down and has now
1,restrictions which has meant couples
1,imposed restrictions which has meant
1,now imposed restrictions which has
1,has now imposed restrictions which
1,and has now imposed restrictions
1,down and has now imposed
1,if restrictions
1,continue 2
1,understand the wedding
1,and 2021 if
1,for 2020 and
1,profit for 2020
1,gross profit for
1,of gross profit
1,loss of gross
1,for loss of
1,compensation for loss
1,1 compensation for
1,need 1 compensation
1,we need 1
1,so we need
1,out so we
1,paying out so
1,not paying out
1,is not paying
1,2020 and 2021
1,2021 if restrictions
1,2 compensation
1,if restrictions continue
1,truly understand the
1,not truly understand
1,does not truly
1,cma does not
1,the cma does
1,as the cma
1,especially as the
1,refunds especially as
1,with refunds especially
1,assist with refunds
1,to assist with
1,compensation to assist
1,2 compensation to
1,continue 2 compensation
1,restrictions continue 2
1,insurance is not
1,interruption insurance is
1,business interruption insurance
1,also business interruption
1,not limited
1,sector this
1,understand the
1,truly understand
1,not truly
1,does not
1,cma does
1,the cma
1,as the
1,especially as
1,refunds especially
1,with refunds
1,assist with
1,to assist
1,compensation to
1,limited to
1,to venues
1,venues but
1,bloggers to
1,this compensation
1,need this
1,all need
1,we all
1,videographers we
1,to videographers
1,from bloggers
1,but all
1,sector from
1,services in
1,provide services
1,that provide
1,companies that
1,all companies
1,time limit off sales
1,restricted by time limit
1,and time limits
1,digital divide
1,12s when calculating group sizes
1,under 12s when calculating group
1,for under 12s when calculating
1,exemption for under 12s when
1,an exemption for under 12s
1,include an exemption for under
1,to include an exemption for
1,legislation to include an exemption
1,amend legislation to include an
1,details amend legislation to include
1,additional details amend legislation to
1,when calculating group sizes
1,12s when calculating group
1,under 12s when calculating
1,for under 12s when
1,the digital
1,divide between
1,an exemption for under
1,between care
1,rest of society
1,the rest of
1,and the rest
1,leavers and the
1,care leavers and
1,between care leavers
1,divide between care
1,digital divide between
1,the digital divide
1,is growing
1,society is
1,of society
1,rest of
1,the rest
1,leavers and
1,exemption for under 12s
1,include an exemption for
1,now restricted by time
1,group sizes
1,when calculating
1,12s when
1,for under
1,exemption for
1,an exemption
1,include an
1,to include
1,legislation to
1,amend legislation
1,details amend
1,prevent families being discriminated against
1,will prevent families being discriminated
1,this will prevent families being
1,families being discriminated against
1,prevent families being discriminated
1,calculating group
1,additional details amend
1,to include an exemption
1,details amend legislation
1,legislation to include an
1,amend legislation to include
1,details amend legislation to
1,additional details amend legislation
1,calculating group sizes
1,when calculating group
1,12s when calculating
1,under 12s when
1,for under 12s
1,exemption for under
1,an exemption for
1,include an exemption
1,to include an
1,legislation to include
1,amend legislation to
1,of society is
1,society is growing
1,the digital divide between
1,life due to
1,prosper in life
1,to prosper in
1,able to prosper
1,being able to
1,not being able
1,of not being
1,risk of not
1,at risk of
1,are at risk
1,leavers are at
1,independent living
1,to independent
1,in to
1,when moving
1,connected when
1,in life due
1,to the lack
1,digital divide between care
1,the lack of
1,in to independent
1,moving in to
1,when moving in
1,connected when moving
1,digitally connected when
1,stay digitally connected
1,to stay digitally
1,parent to stay
1,corporate parent to
1,their corporate parent
1,by their corporate
1,provided by their
1,support provided by
1,of support provided
1,lack of support
1,stay digitally
1,to stay
1,parent to
1,corporate parent
1,and the rest of society
1,leavers and the rest of
1,care leavers and the rest
1,between care leavers and the
1,divide between care leavers and
1,digital divide between care leavers
1,the digital divide between care
1,of society is growing
1,rest of society is
1,the rest of society
1,and the rest of
1,leavers and the rest
1,care leavers and the
1,between care leavers and
1,divide between care leavers
1,the rest of society is
1,rest of society is growing
1,are at
1,life due
1,their corporate
1,provided by
1,support provided
1,of support
1,lack of
1,the lack
1,in life
1,at risk
1,prosper in
1,to prosper
1,being able
1,not being
1,of not
1,risk of
1,will prevent families being
1,this will prevent families
1,being discriminated against
1,without much limitation apart from
1,the day without much limitation
1,of the day without much
1,duration of the day without
1,the duration of the day
1,for the duration of the
1,pub for the duration of
1,a pub for the duration
1,in a pub for the
1,remain in a pub for
1,can remain in a pub
1,permitting can remain in a
1,capacity permitting can remain in
1,nor is it fair
1,individuals capacity permitting can remain
1,multiple individuals capacity permitting can
1,day without much limitation apart
1,much limitation apart from distancing
1,please can
1,limitation apart from distancing whereas
1,activities and time limits in
1,guests activities and time limits
1,on guests activities and time
1,cap on guests activities and
1,a cap on guests activities
1,with a cap on guests
1,restrained with a cap on
1,heavily restrained with a cap
1,is heavily restrained with a
1,wedding is heavily restrained with
1,a wedding is heavily restrained
1,whereas a wedding is heavily
1,distancing whereas a wedding is
1,from distancing whereas a wedding
1,apart from distancing whereas a
1,time limits in cases
1,and time limits in
1,activities and time limits
1,guests activities and time
1,of the day without
1,duration of the day
1,the duration of the
1,for the duration of
1,pub for the duration
1,a pub for the
1,in a pub for
1,remain in a pub
1,can remain in a
1,permitting can remain in
1,capacity permitting can remain
1,individuals capacity permitting can
1,multiple individuals capacity permitting
1,limits in cases
1,time limits in
1,the day without much
1,day without much limitation
1,without much limitation apart
1,is heavily restrained with
1,on guests activities and
1,cap on guests activities
1,a cap on guests
1,with a cap on
1,restrained with a cap
1,heavily restrained with a
1,wedding is heavily restrained
1,much limitation apart from
1,a wedding is heavily
1,whereas a wedding is
1,distancing whereas a wedding
1,from distancing whereas a
1,apart from distancing whereas
1,limitation apart from distancing
1,and time limits in cases
1,can this
1,families being discriminated
1,remove under 12s from calculations
1,in relation to coronavirus
1,size in relation to
1,group size in relation
1,of group size in
1,calculations of group size
1,from calculations of group
1,12s from calculations of
1,under 12s from calculations
1,remove under 12s from
1,to coronavirus regulations
1,relation to coronavirus
1,in relation to
1,size in relation
1,group size in
1,of group size
1,relation to coronavirus regulations
1,under 12s from calculations of
1,this balance
1,12s from calculations of group
1,prevent families being
1,will prevent families
1,this will prevent
1,discriminated against
1,being discriminated
1,families being
1,prevent families
1,will prevent
1,this will
1,in relation to coronavirus regulations
1,size in relation to coronavirus
1,group size in relation to
1,of group size in relation
1,calculations of group size in
1,from calculations of group size
1,calculations of group
1,from calculations of
1,12s from calculations
1,under 12s from
1,especially on guests be
1,balance especially on guests
1,this balance especially on
1,can this balance especially
1,please can this balance
1,guests be reviewed
1,on guests be
1,especially on guests
1,balance especially on
1,this balance especially
1,can this balance
1,please can this
1,guests be
1,especially on
1,balance especially
1,on guests be reviewed
1,please can this balance especially
1,can this balance especially on
1,group size
1,remove under 12s
1,coronavirus regulations
1,to coronavirus
1,relation to
1,in relation
1,size in
1,of group
1,this balance especially on guests
1,calculations of
1,from calculations
1,12s from
1,remove under
1,especially on guests be reviewed
1,balance especially on guests be
1,to independent living
1,care leavers are at
1,leavers are at risk
1,time limit off
1,restricted by time
1,now restricted by
1,are now restricted
1,houses are now
1,public houses are
1,in public houses
1,sales in public
1,alcohol sales in
1,access alcohol sales
1,internet access alcohol
1,to a digital
1,right to a
1,the right to
1,include the right
1,leavers include the
1,by time limit
1,limit off sales
1,additional details call to
1,off sales from
1,the hospitality sector
1,and the hospitality
1,maintained and the
1,is maintained and
1,order is maintained
1,public order is
1,maintained public order
1,are maintained public
1,revenues are maintained
1,vat revenues are
1,ensure vat revenues
1,to ensure vat
1,supermarkets to ensure
1,from supermarkets to
1,sales from supermarkets
1,care leavers include
1,offers for care
1,local offers for
1,all local offers
1,care leaver in
1,every care leaver
1,ensure every care
1,leavers ensure every
1,care leavers ensure
1,internet for care
1,and internet for
1,devices and internet
1,digital devices and
1,provides digital devices
1,that provides digital
1,scheme that provides
1,government scheme that
1,the government scheme
1,of the government
1,leaver in england
1,in england has
1,england has a
1,when they first
1,that all local
1,recommend that all
1,independently recommend that
1,live independently recommend
1,first live independently
1,they first live
1,months when they
1,has a digital
1,12 months when
1,least 12 months
1,at least 12
1,for at least
1,access for at
1,internet access for
1,hospitality sector survives
1,details call to ensure
1,improve uptake of
1,local offers for care
1,that all local offers
1,recommend that all local
1,independently recommend that all
1,live independently recommend that
1,first live independently recommend
1,they first live independently
1,when they first live
1,months when they first
1,12 months when they
1,least 12 months when
1,at least 12 months
1,for at least 12
1,access for at least
1,internet access for at
1,and internet access for
1,all local offers for
1,offers for care leavers
1,call to ensure care
1,for care leavers include
1,are now restricted by
1,houses are now restricted
1,public houses are now
1,in public houses are
1,sales in public houses
1,alcohol sales in public
1,access alcohol sales in
1,internet access alcohol sales
1,and internet access alcohol
1,to a digital device
1,right to a digital
1,the right to a
1,include the right to
1,leavers include the right
1,care leavers include the
1,has a digital device
1,england has a digital
1,in england has a
1,leaver in england has
1,and improve uptake of
1,extend and improve uptake
1,to extend and improve
1,government to extend and
1,on government to extend
1,calling on government to
1,are calling on government
1,we are calling on
1,connected we are calling
1,digitally connected we are
1,are digitally connected we
1,leavers are digitally connected
1,care leavers are digitally
1,ensure care leavers are
1,to ensure care leavers
1,improve uptake of the
1,uptake of the government
1,of the government scheme
1,internet for care leavers
1,care leaver in england
1,every care leaver in
1,ensure every care leaver
1,leavers ensure every care
1,care leavers ensure every
1,for care leavers ensure
1,and internet for care
1,the government scheme that
1,devices and internet for
1,digital devices and internet
1,provides digital devices and
1,that provides digital devices
1,scheme that provides digital
1,government scheme that provides
1,uptake of the
1,and improve uptake
1,are at risk of
1,stay digitally connected when moving
1,parent to stay digitally connected
1,corporate parent to stay digitally
1,their corporate parent to stay
1,by their corporate parent to
1,provided by their corporate parent
1,support provided by their corporate
1,of support provided by their
1,lack of support provided by
1,the lack of support provided
1,to the lack of support
1,due to the lack of
1,life due to the lack
1,in life due to the
1,prosper in life due to
1,to prosper in life due
1,to stay digitally connected when
1,digitally connected when moving in
1,scheme that
1,connected when moving in to
1,uptake of
1,improve uptake
1,and improve
1,extend and
1,to extend
1,on government
1,calling on
1,are calling
1,connected we
1,are digitally
1,ensure care
1,call to
1,details call
1,moving in to independent living
1,when moving in to independent
1,able to prosper in life
1,being able to prosper in
1,not being able to prosper
1,of not being able to
1,of support provided by
1,lack of support provided
1,the lack of support
1,to the lack of
1,due to the lack
1,life due to the
1,in life due to
1,prosper in life due
1,to prosper in life
1,able to prosper in
1,being able to prosper
1,not being able to
1,of not being able
1,risk of not being
1,at risk of not
1,support provided by their
1,provided by their corporate
1,by their corporate parent
1,moving in to independent
1,risk of not being able
1,at risk of not being
1,are at risk of not
1,leavers are at risk of
1,care leavers are at risk
1,in to independent living
1,when moving in to
1,their corporate parent to
1,connected when moving in
1,digitally connected when moving
1,stay digitally connected when
1,to stay digitally connected
1,parent to stay digitally
1,corporate parent to stay
1,government scheme
1,that provides
1,extend and improve
1,the hospitality
1,is maintained
1,order is
1,public order
1,maintained public
1,are maintained
1,revenues are
1,vat revenues
1,ensure vat
1,supermarkets to
1,from supermarkets
1,sales from
1,off sales
1,limit off
1,time limit
1,by time
1,maintained and
1,hospitality sector
1,provides digital
1,sector survives
1,to extend and
1,government to extend
1,on government to
1,calling on government
1,are calling on
1,we are calling
1,connected we are
1,digitally connected we
1,are digitally connected
1,leavers are digitally
1,ensure care leavers
1,to ensure care
1,call to ensure
1,details call to
1,additional details call
1,restricted by
1,now restricted
1,are now
1,houses are
1,months when
1,12 months
1,least 12
1,at least
1,for at
1,access for
1,england has
1,leaver in
1,care leaver
1,every care
1,ensure every
1,leavers ensure
1,internet for
1,devices and
1,digital devices
1,when they
1,they first
1,first live
1,the right
1,public houses
1,in public
1,sales in
1,alcohol sales
1,access alcohol
1,right to
1,include the
1,live independently
1,leavers include
1,offers for
1,local offers
1,all local
1,recommend that
1,independently recommend
1,is it fair for
1,are to be effective
1,following government guidance
1,seasonal industry is
1,open this seasonal
1,can open this
1,we can open
1,when we can
1,to when we
1,as to when
1,clue as to
1,no clue as
1,still no clue
1,and still no
1,close and still
1,to close and
1,first to close
1,being the first
1,next year
1,this seasonal industry
1,industry is losing
1,to close and still
1,is losing its
1,the first to close
1,being the first to
1,of next year
1,quarter of next
1,first quarter of
1,the first quarter
1,through the first
1,to get through
1,them to get
1,allows them to
1,that allows them
1,profits that allows
1,summer profits that
1,its summer profits
1,losing its summer
1,of next
1,quarter of
1,first quarter
1,to get
1,close and
1,to close
1,being the
1,for weddings should be reconsidered
1,guidelines for weddings should be
1,thus guidelines for weddings should
1,leisure thus guidelines for weddings
1,of leisure thus guidelines for
1,places of leisure thus guidelines
1,public places of leisure thus
1,such public places of leisure
1,at such public places of
1,practised at such public places
1,not practised at such public
1,is not practised at such
1,still no
1,no clue
1,clue as
1,losing its
1,them to
1,allows them
1,that allows
1,profits that
1,summer profits
1,its summer
1,is losing
1,as to
1,industry is
1,seasonal industry
1,open this
1,can open
1,we can
1,to when
1,first to close and
1,close and still no
1,social distancing is not practised
1,get through the first quarter
1,them to get through the
1,allows them to get through
1,that allows them to get
1,profits that allows them to
1,summer profits that allows them
1,its summer profits that allows
1,losing its summer profits that
1,is losing its summer profits
1,industry is losing its summer
1,seasonal industry is losing its
1,this seasonal industry is losing
1,open this seasonal industry is
1,can open this seasonal industry
1,we can open this seasonal
1,when we can open this
1,to get through the first
1,through the first quarter of
1,and still no clue
1,the first quarter of next
1,in 2021
1,us open
1,keep us
1,to keep
1,enough to
1,be enough
1,wont be
1,profit wont
1,months profit
1,1 months
1,december 1
1,in december
1,if we
1,even if
1,first quarter of next year
1,to when we can open
1,as to when we can
1,clue as to when we
1,no clue as to when
1,its summer profits that
1,losing its summer profits
1,is losing its summer
1,industry is losing its
1,seasonal industry is losing
1,this seasonal industry is
1,open this seasonal industry
1,can open this seasonal
1,we can open this
1,when we can open
1,to when we can
1,as to when we
1,clue as to when
1,no clue as to
1,still no clue as
1,summer profits that allows
1,profits that allows them
1,that allows them to
1,being the first to close
1,still no clue as to
1,and still no clue as
1,close and still no clue
1,to close and still no
1,first to close and still
1,the first to close and
1,quarter of next year
1,allows them to get
1,first quarter of next
1,the first quarter of
1,through the first quarter
1,get through the first
1,to get through the
1,them to get through
1,distancing is not practised at
1,apparent social distancing is not
1,if we are
1,if beaches are allowed
1,put in place
1,are put in
1,measures are put
1,appropriate measures are
1,considering appropriate measures
1,ahead considering appropriate
1,go ahead considering
1,to go ahead
1,permitted to go
1,be permitted to
1,should be permitted
1,open weddings should
1,remain open weddings
1,to remain open
1,allowed to remain
1,surely if beaches are
1,beaches are allowed to
1,if beaches are allowed to
1,are allowed to remain
1,are put in place
1,measures are put in
1,appropriate measures are put
1,considering appropriate measures are
1,ahead considering appropriate measures
1,go ahead considering appropriate
1,to go ahead considering
1,permitted to go ahead
1,be permitted to go
1,should be permitted to
1,weddings should be permitted
1,open weddings should be
1,remain open weddings should
1,to remain open weddings
1,allowed to remain open
1,beaches are allowed
1,if beaches are
1,surely if beaches
1,in place
1,their plans if social distancing
1,alter their plans if social
1,to alter their plans if
1,have to alter their plans
1,not have to alter their
1,should not have to alter
1,people should not have to
1,social distancing is observed
1,if social distancing is
1,plans if social distancing
1,their plans if social
1,alter their plans if
1,to alter their plans
1,have to alter their
1,not have to alter
1,plans if social distancing is
1,if social distancing is observed
1,surely if
1,go ahead
1,put in
1,are put
1,measures are
1,appropriate measures
1,considering appropriate
1,ahead considering
1,to go
1,if beaches
1,permitted to
1,be permitted
1,open weddings
1,remain open
1,to remain
1,beaches are
1,surely if beaches are allowed
1,beaches are allowed to remain
1,than apparent social distancing is
1,social distancing is not
1,than apparent social distancing
1,more than apparent social
1,is more than apparent
1,it is more than
1,should be reconsidered
1,for weddings should
1,guidelines for weddings
1,thus guidelines for
1,leisure thus guidelines
1,of leisure thus
1,places of leisure
1,public places of
1,such public places
1,at such public
1,practised at such
1,apparent social distancing is
1,distancing is not practised
1,are allowed to remain open
1,is not practised at
1,more than apparent social distancing
1,is more than apparent social
1,it is more than apparent
1,weddings should be reconsidered
1,for weddings should be
1,guidelines for weddings should
1,thus guidelines for weddings
1,leisure thus guidelines for
1,of leisure thus guidelines
1,places of leisure thus
1,public places of leisure
1,such public places of
1,at such public places
1,practised at such public
1,not practised at such
1,not practised at
1,is not practised
1,distancing is not
1,apparent social distancing
1,is more
1,measures are put in place
1,appropriate measures are put in
1,considering appropriate measures are put
1,ahead considering appropriate measures are
1,go ahead considering appropriate measures
1,to go ahead considering appropriate
1,permitted to go ahead considering
1,be permitted to go ahead
1,should be permitted to go
1,weddings should be permitted to
1,open weddings should be permitted
1,remain open weddings should be
1,to remain open weddings should
1,allowed to remain open weddings
1,more than
1,than apparent
1,apparent social
1,guidelines for
1,than apparent social
1,more than apparent
1,is more than
1,it is more
1,be reconsidered
1,for weddings
1,thus guidelines
1,not practised
1,leisure thus
1,of leisure
1,public places
1,such public
1,at such
1,practised at
1,even if we
1,to open in
1,comfortable following government
1,the first to be
1,we were the first
1,to open again
1,when we are
1,idea when we
1,no idea when
1,have no idea
1,still have no
1,and still have
1,closed and still
1,be closed and
1,to be closed
1,first to be
1,were the first
1,we were the
1,open again
1,were the first to
1,first to be closed
1,and still have no idea
1,to be closed and
1,be closed and still have
1,to be closed and still
1,first to be closed and
1,the first to be closed
1,were the first to be
1,we were the first to
1,allowed to open again
1,when we are allowed
1,idea when we are
1,no idea when we
1,have no idea when
1,still have no idea
1,and still have no
1,closed and still have
1,be closed and still
1,idea when
1,no idea
1,have no
1,still have
1,these profits are how the
1,summer businesses will close
1,out summer businesses will
1,with out summer businesses
1,so with out summer
1,march so with out
1,feb march so with
1,jan feb march so
1,the jan feb march
1,through the jan feb
1,get through the jan
1,industry get through the
1,the industry get through
1,how the industry get
1,are how the industry
1,profits are how the industry
1,are how the industry get
1,how the industry get through
1,so with out summer businesses
1,closed and
1,be closed
1,were the
1,we were
1,out summer businesses will close
1,with out summer businesses will
1,march so with out summer
1,the industry get through the
1,feb march so with out
1,jan feb march so with
1,the jan feb march so
1,through the jan feb march
1,get through the jan feb
1,industry get through the jan
1,closed and still have no
1,still have no idea when
1,these profits are how
1,we cannot
1,gatherings being allowed we are
1,mass gatherings being allowed we
1,without mass gatherings being allowed
1,and without mass gatherings being
1,trade and without mass gatherings
1,to trade and without mass
1,volume to trade and without
1,on volume to trade and
1,rely on volume to trade
1,we rely on volume to
1,allowed we are closed
1,being allowed we are
1,gatherings being allowed we
1,mass gatherings being allowed
1,without mass gatherings being
1,being allowed we are closed
1,cannot top
1,have no idea when we
1,top up
1,to offer
1,schools to
1,require schools
1,should require
1,us the
1,please help
1,close please
1,us will
1,many of
1,october so
1,after october
1,pay after
1,cannot pay
1,wages and
1,up wages
1,and without mass gatherings
1,trade and without mass
1,to trade and without
1,volume to trade and
1,being allowed
1,gatherings being
1,mass gatherings
1,without mass
1,and without
1,trade and
1,to trade
1,volume to
1,on volume
1,rely on
1,we rely
1,are allowed to open again
1,when we are allowed to
1,idea when we are allowed
1,no idea when we are
1,allowed we
1,are closed
1,we rely on
1,gatherings being allowed
1,on volume to trade
1,rely on volume to
1,we rely on volume
1,we are closed
1,allowed we are
1,being allowed we
1,mass gatherings being
1,rely on volume
1,without mass gatherings
1,and without mass
1,trade and without
1,to trade and
1,volume to trade
1,on volume to
1,profits are how the
1,businesses will close
1,open in december
1,before the
1,down just
1,closed down
1,was closed
1,sector was
1,seasonal sector
1,details this
1,help additional
1,need help
1,keep us open in 2021
1,to keep us open in
1,enough to keep us open
1,be enough to keep us
1,wont be enough to keep
1,profit wont be enough to
1,months profit wont be enough
1,just before
1,the season
1,help additional details this
1,season started
1,we need help additional
1,the season started
1,before the season
1,just before the
1,down just before
1,closed down just
1,was closed down
1,sector was closed
1,seasonal sector was
1,this seasonal sector
1,details this seasonal
1,additional details this
1,help additional details
1,need help additional
1,we need help
1,1 months profit wont be
1,december 1 months profit wont
1,in december 1 months profit
1,open in december 1 months
1,allowed to open in
1,if we are allowed
1,even if we are
1,open in 2021
1,us open in
1,keep us open
1,to keep us
1,enough to keep
1,be enough to
1,wont be enough
1,profit wont be
1,months profit wont
1,1 months profit
1,december 1 months
1,in december 1
1,to open in december
1,open in december 1
1,in december 1 months
1,keep us open in
1,to open in december 1
1,allowed to open in december
1,are allowed to open in
1,if we are allowed to
1,even if we are allowed
1,us open in 2021
1,to keep us open
1,december 1 months profit
1,enough to keep us
1,be enough to keep
1,wont be enough to
1,profit wont be enough
1,months profit wont be
1,1 months profit wont
1,need help additional details
1,additional details this seasonal
1,summer businesses will
1,with out
1,march so
1,feb march
1,jan feb
1,the jan
1,industry get
1,the industry
1,how the
1,are how
1,profits are
1,these profits
1,spring summer and christmas time
1,profit spring summer and christmas
1,make profit spring summer and
1,we make profit spring summer
1,summer and christmas time
1,so with
1,out summer
1,details this seasonal sector
1,summer businesses
1,out summer businesses
1,with out summer
1,so with out
1,march so with
1,feb march so
1,jan feb march
1,the jan feb
1,through the jan
1,industry get through
1,the industry get
1,how the industry
1,are how the
1,profits are how
1,these profits are
1,businesses will
1,spring summer and christmas
1,profit spring summer and
1,make profit spring summer
1,we make profit spring
1,seasonal sector was closed down
1,this seasonal sector was closed
1,details this seasonal sector was
1,additional details this seasonal sector
1,help additional details this seasonal
1,need help additional details this
1,we need help additional details
1,before the season started
1,just before the season
1,down just before the
1,closed down just before
1,was closed down just
1,sector was closed down
1,seasonal sector was closed
1,this seasonal sector was
1,sector was closed down just
1,was closed down just before
1,closed down just before the
1,christmas time
1,and christmas time
1,summer and christmas
1,spring summer and
1,profit spring summer
1,make profit spring
1,we make profit
1,and christmas
1,down just before the season
1,summer and
1,spring summer
1,profit spring
1,make profit
1,we make
1,just before the season started
1,should not have to
1,people should not have
1,distancing is observed
1,the most popular sports
1,one of the most
1,be one of the
1,to be one of
1,proven to be one
1,been proven to be
1,has been proven to
1,basketball has been proven
1,as basketball has been
1,request as basketball has
1,communitys request as basketball
1,basketball communitys request as
1,the basketball communitys request
1,fulfil the basketball communitys
1,to fulfil the basketball
1,government to fulfil the
1,of the most popular
1,most popular sports by
1,to be one of the
1,popular sports by participation
1,been proven to be one
1,has been proven to be
1,basketball has been proven to
1,as basketball has been proven
1,request as basketball has been
1,communitys request as basketball has
1,basketball communitys request as basketball
1,the basketball communitys request as
1,fulfil the basketball communitys request
1,to fulfil the basketball communitys
1,government to fulfil the basketball
1,the government to fulfil the
1,like the government to fulfil
1,details i would like the
1,additional details i would like
1,the government to fulfil
1,details i would like
1,additional details i would
1,sports by participation
1,details i would
1,additional details i
1,by participation
1,sports by
1,popular sports
1,most popular
1,the most
1,one of
1,be one
1,proven to
1,been proven
1,as basketball
1,request as
1,communitys request
1,basketball communitys
1,government to fulfil
1,to fulfil the
1,fulfil the basketball
1,to be one
1,popular sports by
1,most popular sports
1,the most popular
1,of the most
1,one of the
1,be one of
1,proven to be
1,the basketball communitys
1,been proven to
1,has been proven
1,as basketball has
1,request as basketball
1,communitys request as
1,basketball communitys request
1,proven to be one of
1,be one of the most
1,fulfil the
1,basketball had 280 000
1,uk whereas basketball had
1,the uk whereas basketball
1,in the uk whereas
1,it in the uk
1,playing it in the
1,participants playing it in
1,000 participants playing it
1,62 000 participants playing
1,had 62 000 participants
1,league had 62 000
1,rugby league had 62
1,statista rugby league had
1,to statista rugby league
1,according to statista rugby
1,participating in the
1,whereas basketball had 280
1,had 280 000 participating
1,one of the most popular
1,280 000 participating in
1,the uk whereas basketball had
1,in the uk whereas basketball
1,it in the uk whereas
1,playing it in the uk
1,participants playing it in the
1,000 participants playing it in
1,62 000 participants playing it
1,had 62 000 participants playing
1,league had 62 000 participants
1,rugby league had 62 000
1,statista rugby league had 62
1,to statista rugby league had
1,according to statista rugby league
1,participating in the uk
1,000 participating in the
1,000 participating in
1,280 000 participating
1,had 280 000
1,basketball had 280
1,basketball had
1,whereas basketball
1,uk whereas
1,it in
1,playing it
1,participants playing
1,000 participants
1,62 000
1,had 62
1,league had
1,statista rugby
1,to statista
1,most popular sports by participation
1,the most popular sports by
1,of the most popular sports
1,had 280
1,280 000
1,000 participating
1,000 participants playing
1,whereas basketball had
1,uk whereas basketball
1,the uk whereas
1,it in the
1,playing it in
1,participants playing it
1,62 000 participants
1,participating in
1,had 62 000
1,league had 62
1,rugby league had
1,statista rugby league
1,to statista rugby
1,according to statista
1,the basketball
1,to fulfil
1,if social distancing
1,during the current pandemic
1,precarious position during the
1,extremely precarious position during
1,an extremely precarious position
1,at an extremely precarious
1,uk at an extremely
1,the uk at an
1,in the uk at
1,league in the uk
1,professional league in the
1,the professional league in
1,leaving the professional league
1,years leaving the professional
1,for years leaving the
1,underfunded for years leaving
1,been underfunded for years
1,position during the current
1,british basketball has been underfunded
1,position during the current pandemic
1,basketball has been underfunded for
1,extremely precarious position during the
