Frequency,Phrase
1,confidence in the honours
1,in the honours system
1,the honours system the
1,system the honours forfeiture
1,its decisions be published
1,honours forfeiture committee should
1,forfeiture committee should deliberate
1,committee should deliberate in
1,should deliberate in public
1,deliberate in public and
1,in public and its
1,public and its decisions
1,and its decisions be
1,or service to the uk
1,achievement or service to the
1,bravery achievement or service to
1,bestow credibility and
1,must change
1,this must change
1,details honours
1,honours bestow
1,bestow credibility
1,credibility and
1,and prestige
1,prestige on
1,on individuals
1,individuals as
1,a reward
1,reward for
1,for bravery
1,bravery achievement
1,achievement or
1,or service
1,service to
1,additional details honours
1,details honours bestow
1,do not face automatic forfeiture
1,discrimination do not face automatic
1,encourage discrimination do not face
1,encourage discrimination do not
1,face automatic forfeiture
1,additionally recipients of honours
1,recipients of honours who
1,of honours who incite
1,honours who incite or
1,who incite or encourage
1,incite or encourage discrimination
1,or encourage discrimination do
1,discrimination do not face
1,or encourage discrimination do not
1,do not face automatic
1,not face automatic forfeiture
1,additionally recipients of honours who
1,recipients of honours who incite
1,of honours who incite or
1,honours who incite or encourage
1,who incite or encourage discrimination
1,incite or encourage discrimination do
1,honours bestow credibility
1,credibility and prestige
1,for bravery achievement or service
1,and prestige on
1,a reward for bravery
1,reward for bravery achievement
1,for bravery achievement or
1,bravery achievement or service
1,achievement or service to
1,or service to the
1,service to the uk
1,additional details honours bestow credibility
1,details honours bestow credibility and
1,honours bestow credibility and prestige
1,bestow credibility and prestige on
1,credibility and prestige on individuals
1,and prestige on individuals as
1,prestige on individuals as a
1,on individuals as a reward
1,individuals as a reward for
1,as a reward for bravery
1,a reward for bravery achievement
1,reward for bravery achievement or
1,as a reward for
1,individuals as a reward
1,on individuals as a
1,achievement or service
1,prestige on individuals
1,on individuals as
1,individuals as a
1,as a reward
1,a reward for
1,reward for bravery
1,for bravery achievement
1,bravery achievement or
1,or service to
1,prestige on individuals as
1,service to the
1,to the uk
1,additional details honours bestow
1,details honours bestow credibility
1,honours bestow credibility and
1,bestow credibility and prestige
1,credibility and prestige on
1,and prestige on individuals
1,care for
1,for social
1,networks with
1,example any contact for
1,contact for a sexual
1,for a sexual purpose
1,a sexual purpose between
1,sexual purpose between a
1,purpose between a person
1,between a person and
1,a person and an
1,person and an animal
1,and an animal can
1,an animal can be
1,animal can be a
1,can be a criminal
1,be a criminal offence
1,in canada for example any
1,canada for example any contact
1,for example any contact for
1,example any contact for a
1,any contact for a sexual
1,contact for a sexual purpose
1,any contact for a
1,for example any contact
1,and an
1,canada for example any
1,in canada for
1,canada for example
1,for example any
1,example any contact
1,any contact for
1,contact for a
1,for a sexual
1,a sexual purpose
1,sexual purpose between
1,purpose between a
1,between a person
1,a person and
1,person and an
1,and an animal
1,an animal can
1,animal can be
1,can be a
1,be a criminal
1,in canada for example
1,for a sexual purpose between
1,a sexual purpose between a
1,sexual purpose between a person
1,purpose between a person and
1,law and change
1,and change it
1,the government should recognise
1,government should recognise the
1,should recognise the weakness
1,recognise the weakness in
1,the weakness in the
1,weakness in the current
1,in the current law
1,the current law and
1,current law and change
1,law and change it
1,the government should recognise the
1,government should recognise the weakness
1,should recognise the weakness in
1,recognise the weakness in the
1,the weakness in the current
1,weakness in the current law
1,in the current law and
1,current law and
1,the current law
1,in the current
1,recognise the
1,between a person and an
1,a person and an animal
1,person and an animal can
1,and an animal can be
1,an animal can be a
1,animal can be a criminal
1,can be a criminal offence
1,should recognise
1,the weakness
1,weakness in the
1,weakness in
1,current law
1,and change
1,change it
1,government should recognise
1,should recognise the
1,recognise the weakness
1,the weakness in
1,animal can
1,person and
1,with personal
1,be abolished and alternative services
1,and alternative services to support
1,services to support families be
1,to support families be funded
1,support families be funded instead
1,currently someone
1,someone is
1,only guilty
1,guilty of
1,sexual offence
1,offence with
1,with an
1,animal if
1,if there
1,is full
1,full penetration
1,currently someone is
1,someone is only
1,is only guilty
1,only guilty of
1,abolished and alternative services to
1,should be abolished and alternative
1,between a
1,purpose should be abolished and
1,is not fit for
1,fit for purpose should
1,for purpose should be
1,purpose should be abolished
1,should be abolished and
1,be abolished and alternative
1,abolished and alternative services
1,and alternative services to
1,to support families be
1,support families be funded
1,families be funded instead
1,we believe that cafcass is
1,believe that cafcass is not
1,that cafcass is not fit
1,cafcass is not fit for
1,is not fit for purpose
1,not fit for purpose should
1,fit for purpose should be
1,for purpose should be abolished
1,guilty of a
1,of a sexual
1,a sexual offence
1,sexual offence with
1,someone is only guilty of
1,is only guilty of a
1,only guilty of a sexual
1,guilty of a sexual offence
1,of a sexual offence with
1,a sexual offence with an
1,sexual offence with an animal
1,offence with an animal if
1,with an animal if there
1,an animal if there is
1,animal if there is full
1,if there is full penetration
1,in canada
1,canada for
1,example any
1,any contact
1,contact for
1,sexual purpose
1,purpose between
1,currently someone is only guilty
1,there is full penetration
1,if there is full
1,someone is only guilty
1,offence with an
1,with an animal
1,an animal if
1,animal if there
1,if there is
1,there is full
1,is full penetration
1,currently someone is only
1,is only guilty of
1,animal if there is
1,only guilty of a
1,guilty of a sexual
1,of a sexual offence
1,a sexual offence with
1,sexual offence with an
1,offence with an animal
1,with an animal if
1,an animal if there
1,the current law and change
1,current law and change it
1,details bestiality
1,52 9 percent
1,percent had a
1,had a prior
1,a prior or
1,prior or subsequent
1,or subsequent criminal
1,subsequent criminal record
1,criminal record involving
1,record involving human
1,involving human sexual
1,human sexual abuse
1,sexual abuse animal
1,abuse animal abuse
1,animal abuse interpersonal
1,abuse interpersonal violence
1,interpersonal violence substances
1,violence substances or
1,substances or property
1,or property offences
1,in the usa a
1,9 percent had
1,adults 52 9
1,bestiality can
1,and adults 52
1,property offences
1,in the usa
1,the usa a
1,usa a study
1,a study showed
1,study showed 31
1,showed 31 6
1,31 6 percent
1,sentences and go
1,percent of animal
1,of animal sex
1,animal sex offenders
1,sex offenders also
1,offenders also sexually
1,also sexually offended
1,sexually offended against
1,offended against children
1,against children and
1,children and adults
1,the usa a study
1,usa a study showed
1,a study showed 31
1,study showed 31 6
1,subsequent criminal record involving
1,criminal record involving human
1,record involving human sexual
1,involving human sexual abuse
1,human sexual abuse animal
1,sexual abuse animal abuse
1,abuse animal abuse interpersonal
1,animal abuse interpersonal violence
1,abuse interpersonal violence substances
1,interpersonal violence substances or
1,violence substances or property
1,substances or property offences
1,in the usa a study
1,the usa a study showed
1,usa a study showed 31
1,a study showed 31 6
1,study showed 31 6 percent
1,showed 31 6 percent of
1,31 6 percent of animal
1,or subsequent criminal record
1,prior or subsequent criminal
1,a prior or subsequent
1,also sexually offended against
1,showed 31 6 percent
1,31 6 percent of
1,6 percent of animal
1,percent of animal sex
1,of animal sex offenders
1,animal sex offenders also
1,sex offenders also sexually
1,offenders also sexually offended
1,sexually offended against children
1,had a prior or
1,offended against children and
1,against children and adults
1,children and adults 52
1,and adults 52 9
1,adults 52 9 percent
1,52 9 percent had
1,9 percent had a
1,percent had a prior
1,or property
1,substances or
1,violence substances
1,details bestiality can be an
1,the violence from
1,violence from animals
1,from animals to
1,animals to people
1,additional details bestiality can
1,details bestiality can be
1,bestiality can be an
1,can be an indicator
1,be an indicator crime
1,an indicator crime and
1,indicator crime and many
1,crime and many offenders
1,and many offenders transfer
1,many offenders transfer the
1,offenders transfer the violence
1,transfer the violence from
1,the violence from animals
1,violence from animals to
1,from animals to people
1,transfer the violence
1,offenders transfer the
1,many offenders transfer
1,from animals
1,an indicator
1,indicator crime
1,crime and
1,and many
1,offenders transfer
1,transfer the
1,the violence
1,violence from
1,animals to
1,and many offenders
1,additional details bestiality
1,details bestiality can
1,bestiality can be
1,can be an
1,be an indicator
1,an indicator crime
1,indicator crime and
1,crime and many
1,additional details bestiality can be
1,bestiality can be an indicator
1,interpersonal violence
1,can be an indicator crime
1,also sexually
1,sexually offended
1,offended against
1,and adults
1,adults 52
1,52 9
1,9 percent
1,percent had
1,a prior
1,prior or
1,or subsequent
1,subsequent criminal
1,criminal record
1,record involving
1,involving human
1,human sexual
1,abuse animal
1,animal abuse
1,abuse interpersonal
1,offenders also
1,sex offenders
1,animal sex
1,the violence from animals to
1,be an indicator crime and
1,an indicator crime and many
1,indicator crime and many offenders
1,crime and many offenders transfer
1,and many offenders transfer the
1,many offenders transfer the violence
1,offenders transfer the violence from
1,transfer the violence from animals
1,violence from animals to people
1,of animal
1,the usa
1,usa a
1,a study
1,study showed
1,showed 31
1,31 6
1,6 percent
1,percent of
1,cafcass is not fit
1,that cafcass is not
1,believe that cafcass is
1,aid domestic
1,support housing
1,housing for
1,for victims
1,their children
1,children including
1,including older
1,older male
1,male children
1,children etc
1,government should abolish
1,should abolish cafcass
1,abolish cafcass and
1,cafcass and fund
1,and fund alternative
1,fund alternative services
1,support families eg
1,families eg legal
1,eg legal aid
1,legal aid domestic
1,abuse support
1,legal aid
1,fund alternative services to support
1,eg legal
1,for social networks with personal
1,social networks with personal liability
1,networks with personal liability for
1,with personal liability for executives
1,personal liability for executives and
1,liability for executives and tighter
1,for executives and tighter requirements
1,executives and tighter requirements to
1,and tighter requirements to provide
1,tighter requirements to provide evidence
1,requirements to provide evidence to
1,to provide evidence to police
1,provide evidence to police under
1,evidence to police under warrant
1,should abolish
1,abolish cafcass
1,cafcass and
1,fund alternative
1,families eg
1,aid domestic abuse
1,domestic abuse support
1,abuse support housing
1,support housing for
1,aid domestic abuse support
1,domestic abuse support housing
1,abuse support housing for
1,support housing for victims
1,housing for victims of
1,for victims of domestic
1,of domestic abuse and
1,domestic abuse and their
1,abuse and their children
1,and their children including
1,their children including older
1,children including older male
1,including older male children
1,older male children etc
1,the government should abolish cafcass
1,government should abolish cafcass and
1,should abolish cafcass and fund
1,abolish cafcass and fund alternative
1,cafcass and fund alternative services
1,legal aid domestic abuse
1,eg legal aid domestic
1,families eg legal aid
1,older male children
1,housing for victims
1,for victims of
1,domestic abuse and
1,abuse and their
1,and their children
1,their children including
1,children including older
1,including older male
1,male children etc
1,support families eg legal
1,the government should abolish
1,government should abolish cafcass
1,should abolish cafcass and
1,abolish cafcass and fund
1,cafcass and fund alternative
1,and fund alternative services
1,fund alternative services to
1,to support families eg
1,care for social networks with
1,of care for social networks
1,duty of care for social
1,must urgently introduce a
1,a duty of
1,duty of care
1,of care for
1,care for social
1,for social networks
1,social networks with
1,networks with personal
1,with personal liability
1,personal liability for
1,liability for executives
1,for executives and
1,executives and tighter
1,and tighter requirements
1,tighter requirements to
1,requirements to provide
1,to provide evidence
1,to police under
1,police under warrant
1,new legislation must urgently
1,timeframes a duty
1,set timeframes a
1,within set timeframes
1,new legislation must
1,personal liability
1,for executives
1,executives and
1,and tighter
1,tighter requirements
1,requirements to
1,police under
1,under warrant
1,legislation must urgently
1,incitement within set
1,must urgently introduce
1,urgently introduce a
1,introduce a requirement
1,a requirement to
1,requirement to remove
1,to remove racist
1,remove racist incitement
1,racist incitement within
1,legislation must urgently introduce
1,urgently introduce a requirement
1,a duty of care for
1,introduce a requirement to
1,tighter requirements to provide
1,requirements to provide evidence
1,to provide evidence to
1,evidence to police under
1,to police under warrant
1,new legislation must urgently introduce
1,legislation must urgently introduce a
1,must urgently introduce a requirement
1,urgently introduce a requirement to
1,introduce a requirement to remove
1,a requirement to remove racist
1,requirement to remove racist incitement
1,to remove racist incitement within
1,remove racist incitement within set
1,racist incitement within set timeframes
1,incitement within set timeframes a
1,within set timeframes a duty
1,set timeframes a duty of
1,timeframes a duty of care
1,and tighter requirements to
1,executives and tighter requirements
1,for executives and tighter
1,timeframes a duty of
1,a requirement to remove
1,requirement to remove racist
1,to remove racist incitement
1,remove racist incitement within
1,racist incitement within set
1,incitement within set timeframes
1,within set timeframes a
1,set timeframes a duty
1,a duty of care
1,liability for executives and
1,duty of care for
1,of care for social
1,care for social networks
1,for social networks with
1,social networks with personal
1,networks with personal liability
1,with personal liability for
1,personal liability for executives
1,and fund alternative services to
1,services to support families eg
1,we believe that cafcass
1,identified deep seated and
1,seated and systematic issues
1,and systematic issues regarding
1,systematic issues regarding court
1,issues regarding court cases
1,regarding court cases involving
1,court cases involving children
1,additional details in 2010 the
1,details in 2010 the public
1,in 2010 the public accounts
1,2010 the public accounts committee
1,the public accounts committee published
1,public accounts committee published a
1,accounts committee published a report
1,committee published a report which
1,published a report which stated
1,a report which stated that
1,report which stated that cafcass
1,which stated that cafcass was
1,stated that cafcass was not
1,deep seated and systematic
1,assessment identified deep seated
1,to support families eg legal
1,justice assessment identified deep
1,accounts committee published a
1,committee published a report
1,published a report which
1,a report which stated
1,report which stated that
1,which stated that cafcass
1,stated that cafcass was
1,that cafcass was not
1,cafcass was not fit
1,was not fit for
1,fit for purpose and
1,for purpose and in
1,purpose and in 2020
1,and in 2020 a
1,in 2020 a ministry
1,2020 a ministry of
1,a ministry of justice
1,ministry of justice assessment
1,of justice assessment identified
1,that cafcass was not fit
1,cafcass was not fit for
1,was not fit for purpose
1,not fit for purpose and
1,abolished and
1,and alternative
1,families be
1,be funded
1,funded instead
1,we believe that
1,believe that cafcass
1,that cafcass is
1,cafcass is not
1,is not fit
1,for purpose should
1,purpose should be
1,should be abolished
1,be abolished and
1,abolished and alternative
1,and alternative services
1,support families be
1,families be funded
1,be funded instead
1,be abolished
1,purpose should
1,cafcass is
1,of justice assessment identified deep
1,fit for purpose and in
1,for purpose and in 2020
1,purpose and in 2020 a
1,and in 2020 a ministry
1,in 2020 a ministry of
1,2020 a ministry of justice
1,a ministry of justice assessment
1,ministry of justice assessment identified
1,justice assessment identified deep seated
1,believe that
1,assessment identified deep seated and
1,identified deep seated and systematic
1,deep seated and systematic issues
1,seated and systematic issues regarding
1,and systematic issues regarding court
1,systematic issues regarding court cases
1,issues regarding court cases involving
1,regarding court cases involving children
1,public accounts committee published
1,the public accounts committee
1,2010 the public accounts
1,and systematic
1,accounts committee
1,committee published
1,published a
1,a report
1,report which
1,which stated
1,stated that
1,cafcass was
1,purpose and
1,and in
1,in 2020
1,2020 a
1,a ministry
1,ministry of
1,of justice
1,justice assessment
1,assessment identified
1,identified deep
1,deep seated
1,public accounts
1,2010 the
1,in 2010
1,housing for victims of domestic
1,support families eg legal aid
1,families eg legal aid domestic
1,eg legal aid domestic abuse
1,legal aid domestic abuse support
1,aid domestic abuse support housing
1,domestic abuse support housing for
1,abuse support housing for victims
1,support housing for victims of
1,for victims of domestic abuse
1,details in
1,victims of domestic abuse and
1,of domestic abuse and their
1,domestic abuse and their children
1,abuse and their children including
1,and their children including older
1,their children including older male
1,children including older male children
1,including older male children etc
1,seated and
1,systematic issues
1,in 2010 the public
1,issues regarding
1,and in 2020
1,in 2020 a
1,2020 a ministry
1,a ministry of
1,ministry of justice
1,of justice assessment
1,justice assessment identified
1,assessment identified deep
1,identified deep seated
1,deep seated and
1,seated and systematic
1,and systematic issues
1,systematic issues regarding
1,issues regarding court
1,regarding court cases
1,court cases involving
1,cases involving children
1,additional details in 2010
1,details in 2010 the
1,purpose and in
1,for purpose and
1,was not fit
1,the public accounts
1,regarding court
1,court cases
1,cases involving
1,involving children
1,additional details in
1,details in 2010
1,in 2010 the
1,2010 the public
1,public accounts committee
1,cafcass was not
1,accounts committee published
1,committee published a
1,published a report
1,a report which
1,report which stated
1,which stated that
1,stated that cafcass
1,that cafcass was
1,short sentences and
1,offenders off the
1,and go on
1,in multi storey
1,issues and fund historical fire
1,and fund historical fire safety
1,fund historical fire safety work
1,support those
1,those in
1,in multi
1,multi storey
1,storey buildings
1,buildings under
1,18m with
1,same equality
1,equality as
1,as all
1,all high
1,high rise
1,rise buildings
1,details to support
1,to support those
1,support those in
1,compartmentalisation issues and fund historical
1,walkways compartmentalisation issues and fund
1,wooden walkways compartmentalisation issues and
1,buildings to broaden the scope
1,to treat everyone fairly by
1,treat everyone fairly by including
1,everyone fairly by including under
1,fairly by including under 18m
1,by including under 18m buildings
1,including under 18m buildings to
1,under 18m buildings to broaden
1,18m buildings to broaden the
1,to broaden the scope and
1,balconies wooden walkways compartmentalisation issues
1,broaden the scope and funding
1,the scope and funding to
1,scope and funding to include
1,and funding to include wood
1,funding to include wood balconies
1,to include wood balconies wooden
1,include wood balconies wooden walkways
1,wood balconies wooden walkways compartmentalisation
1,those in multi
1,multi storey buildings
1,extend the parameters of
1,storey buildings under
1,the same equality as
1,same equality as all
1,equality as all high
1,as all high rise
1,all high rise buildings
1,additional details to support those
1,details to support those in
1,to support those in multi
1,support those in multi storey
1,those in multi storey buildings
1,in multi storey buildings under
1,multi storey buildings under 18m
1,storey buildings under 18m with
1,buildings under 18m with the
1,under 18m with the same
1,18m with the same equality
1,with the same equality as
1,the same equality as all
1,same equality as all high
1,with the same equality
1,18m with the same
1,under 18m with the
1,all high rise
1,buildings under 18m
1,under 18m with
1,18m with the
1,with the same
1,the same equality
1,same equality as
1,equality as all
1,as all high
1,high rise buildings
1,buildings under 18m with
1,additional details to support
1,details to support those
1,to support those in
1,support those in multi
1,those in multi storey
1,in multi storey buildings
1,multi storey buildings under
1,storey buildings under 18m
1,historical fire safety work
1,fund historical fire safety
1,and fund historical fire
1,issues and fund historical
1,to broaden
1,broaden the
1,the scope
1,scope and
1,and funding
1,include wood
1,wood balconies
1,balconies wooden
1,wooden walkways
1,walkways compartmentalisation
1,compartmentalisation issues
1,fund historical
1,historical fire
1,safety work
1,to treat everyone
1,treat everyone fairly
1,everyone fairly by
1,fairly by including
1,by including under
1,buildings to
1,18m buildings
1,including under
1,parameters of the building safety
1,parameters of the building
1,of the building safety
1,building safety fund for
1,safety fund for non
1,fund for non acm
1,for non acm cladding
1,extend the parameters of the
1,the parameters of the building
1,of the building safety fund
1,by including
1,the building safety fund for
1,building safety fund for non
1,safety fund for non acm
1,fund for non acm cladding
1,to treat
1,treat everyone
1,everyone fairly
1,fairly by
1,including under 18m
1,under 18m buildings
1,18m buildings to
1,scope and funding to
1,by including under 18m
1,including under 18m buildings
1,under 18m buildings to
1,18m buildings to broaden
1,buildings to broaden the
1,to broaden the scope
1,broaden the scope and
1,the scope and funding
1,and funding to include
1,everyone fairly by including
1,funding to include wood
1,to include wood balconies
1,include wood balconies wooden
1,wood balconies wooden walkways
1,balconies wooden walkways compartmentalisation
1,wooden walkways compartmentalisation issues
1,walkways compartmentalisation issues and
1,compartmentalisation issues and fund
1,fairly by including under
1,treat everyone fairly by
1,buildings to broaden
1,wood balconies wooden
1,to broaden the
1,broaden the scope
1,the scope and
1,scope and funding
1,and funding to
1,funding to include
1,to include wood
1,include wood balconies
1,balconies wooden walkways
1,to treat everyone fairly
1,wooden walkways compartmentalisation
1,walkways compartmentalisation issues
1,compartmentalisation issues and
1,issues and fund
1,and fund historical
1,fund historical fire
1,historical fire safety
1,fire safety work
1,equality as all high rise
1,as all high rise buildings
1,hundreds of
1,select committees
1,government to protect them
1,to protect them by
1,protect them by implementing
1,them by implementing the
1,by implementing the select
1,implementing the select committees
1,the select committees cladding
1,select committees cladding progress
1,committees cladding progress of
1,cladding progress of remediation
1,progress of remediation report
1,of remediation report recommendations
1,we want government to protect
1,want government to protect them
1,government to protect them by
1,to protect them by implementing
1,protect them by implementing the
1,them by implementing the select
1,by implementing the select committees
1,want government to protect
1,we want government to
1,remediation report recommendations
1,to protect them
1,cladding progress
1,progress of
1,of remediation
1,remediation report
1,report recommendations
1,we want government
1,want government to
1,government to protect
1,protect them by
1,of remediation report
1,them by implementing
1,by implementing the
1,implementing the select
1,the select committees
1,select committees cladding
1,committees cladding progress
1,cladding progress of
1,progress of remediation
1,implementing the select committees cladding
1,the select committees cladding progress
1,select committees cladding progress of
1,fire alarms
1,funding for
1,for interim
1,interim fire
1,safety measures
1,measures such
1,such as
1,as waking
1,watches and
1,alarms ensuring
1,building providing
1,ensuring those
1,those responsible
1,responsible for
1,the crisis
1,crisis contribute
1,contribute to
1,the fund
1,fund use
1,providing funding
1,residential building
1,committees cladding progress of remediation
1,to increasing
1,cladding progress of remediation report
1,progress of remediation report recommendations
1,details recommendations
1,recommendations include
1,include but
1,but are
1,not limited
1,limited to
1,increasing the
1,risk residential
1,fund to
1,to address
1,address all
1,all fire
1,defects in
1,in every
1,every high
1,high risk
1,committees cladding
1,the select
1,of thousands
1,implementing the
1,leaseholders are trapped
1,are trapped in
1,trapped in their
1,in their homes
1,their homes facing
1,homes facing bankruptcy
1,facing bankruptcy from
1,bankruptcy from life
1,from life changing
1,life changing bills
1,changing bills for
1,bills for waking
1,for waking watches
1,waking watches alarms
1,watches alarms and
1,alarms and fire
1,and fire safety
1,fire safety remediation
1,hundreds of thousands of
1,of leaseholders are
1,thousands of leaseholders
1,of thousands of
1,facing bankruptcy
1,thousands of
1,of leaseholders
1,leaseholders are
1,are trapped
1,trapped in
1,in their
1,their homes
1,homes facing
1,bankruptcy from
1,hundreds of thousands
1,from life
1,life changing
1,changing bills
1,bills for
1,for waking
1,watches alarms
1,alarms and
1,safety remediation
1,of thousands of leaseholders
1,thousands of leaseholders are
1,of leaseholders are trapped
1,changing bills for waking watches
1,trapped in their homes facing
1,in their homes facing bankruptcy
1,their homes facing bankruptcy from
1,homes facing bankruptcy from life
1,facing bankruptcy from life changing
1,bankruptcy from life changing bills
1,from life changing bills for
1,life changing bills for waking
1,bills for waking watches alarms
1,leaseholders are trapped in their
1,for waking watches alarms and
1,waking watches alarms and fire
1,watches alarms and fire safety
1,alarms and fire safety remediation
1,want government
1,protect them
1,them by
1,by implementing
1,are trapped in their homes
1,of leaseholders are trapped in
1,leaseholders are trapped in
1,life changing bills for
1,are trapped in their
1,trapped in their homes
1,in their homes facing
1,their homes facing bankruptcy
1,homes facing bankruptcy from
1,facing bankruptcy from life
1,bankruptcy from life changing
1,from life changing bills
1,changing bills for waking
1,thousands of leaseholders are trapped
1,bills for waking watches
1,for waking watches alarms
1,waking watches alarms and
1,watches alarms and fire
1,alarms and fire safety
1,and fire safety remediation
1,hundreds of thousands of leaseholders
1,of thousands of leaseholders are
1,the parameters of the
1,non acm cladding
1,go on to
1,almost twice as likely
1,be hit by
1,hit by a
1,by a fire
1,a fire as
1,fire as other
1,as other non
1,other non residential
1,non residential buildings
1,residential buildings according
1,buildings according to
1,according to research
1,to research by
1,research by the
1,by the insurer
1,the insurer zurich
1,additional details schools could
1,details schools could be
1,schools could be almost
1,could be almost twice
1,to be hit
1,likely to be
1,as likely to
1,to research
1,a fire
1,fire as
1,as other
1,other non
1,non residential
1,residential buildings
1,buildings according
1,according to
1,research by
1,twice as likely
1,the insurer
1,insurer zurich
1,additional details schools
1,details schools could
1,schools could be
1,could be almost
1,be almost twice
1,almost twice as
1,be almost twice as
1,twice as likely to
1,for non acm
1,as likely to be
1,twice as likely to be
1,as likely to be hit
1,likely to be hit by
1,to be hit by a
1,be hit by a fire
1,hit by a fire as
1,by a fire as other
1,a fire as other non
1,fire as other non residential
1,as other non residential buildings
1,other non residential buildings according
1,non residential buildings according to
1,residential buildings according to research
1,buildings according to research by
1,according to research by the
1,to research by the insurer
1,research by the insurer zurich
1,unlike scotland
1,wales there
1,almost twice as likely to
1,be almost twice as likely
1,could be almost twice as
1,other non residential buildings
1,likely to be hit
1,to be hit by
1,be hit by a
1,hit by a fire
1,by a fire as
1,a fire as other
1,fire as other non
1,as other non residential
1,non residential buildings according
1,schools could be almost twice
1,residential buildings according to
1,buildings according to research
1,according to research by
1,to research by the
1,research by the insurer
1,by the insurer zurich
1,additional details schools could be
1,details schools could be almost
1,hit by
1,be hit
1,likely to
1,as likely
1,investing in sprinklers
1,in sprinklers is
1,sprinklers is a
1,is a small
1,a small price
1,small price to
1,price to pay
1,to pay for
1,pay for improving
1,for improving the
1,improving the resilience
1,the resilience of
1,resilience of the
1,of the school
1,the school estate
1,school estate and
1,estate and protecting
1,and protecting young
1,protecting young peoples
1,peoples education
1,young peoples
1,protecting young
1,price to
1,is the case in scotland
1,the case in scotland and
1,case in scotland and wales
1,investing in
1,in sprinklers
1,sprinklers is
1,a small
1,small price
1,to pay
1,and protecting
1,pay for
1,for improving
1,improving the
1,the resilience
1,resilience of
1,the school
1,school estate
1,estate and
1,young peoples education
1,investing in sprinklers is
1,in sprinklers is a
1,the school estate and protecting
1,price to pay for improving
1,to pay for improving the
1,pay for improving the resilience
1,for improving the resilience of
1,improving the resilience of the
1,the resilience of the school
1,resilience of the school estate
1,of the school estate and
1,school estate and protecting young
1,a small price to pay
1,estate and protecting young peoples
1,and protecting young peoples education
1,details schools
1,schools could
1,could be
1,be almost
1,almost twice
1,twice as
1,small price to pay for
1,is a small price to
1,sprinklers is a small
1,the resilience of the
1,is a small price
1,a small price to
1,small price to pay
1,price to pay for
1,to pay for improving
1,pay for improving the
1,for improving the resilience
1,improving the resilience of
1,resilience of the school
1,sprinklers is a small price
1,of the school estate
1,the school estate and
1,school estate and protecting
1,estate and protecting young
1,and protecting young peoples
1,protecting young peoples education
1,investing in sprinklers is a
1,in sprinklers is a small
1,is no
1,no legal
1,legal requirement
1,000 school blazes
1,data showing almost 2
1,showing almost 2 000
1,almost 2 000 school
1,2 000 school blazes
1,000 school blazes over
1,school blazes over the
1,blazes over the last
1,over the last three
1,the last three years
1,last three years this
1,three years this is
1,years this is costing
1,this is costing taxpayers
1,is costing taxpayers millions
1,costing taxpayers millions of
1,taxpayers millions of pounds
1,millions of pounds harming
1,of pounds harming childrens
1,pounds harming childrens education
1,government data showing almost
1,with government data showing
1,lives at risk
1,costing taxpayers millions
1,blazes over the
1,over the last
1,the last three
1,last three years
1,three years this
1,years this is
1,this is costing
1,is costing taxpayers
1,taxpayers millions of
1,putting lives at
1,millions of pounds
1,of pounds harming
1,pounds harming childrens
1,harming childrens education
1,childrens education and
1,education and potentially
1,and potentially putting
1,potentially putting lives
1,harming childrens education and
1,childrens education and potentially
1,education and potentially putting
1,fund for
1,pounds harming childrens education and
1,harming childrens education and potentially
1,childrens education and potentially putting
1,education and potentially putting lives
1,and potentially putting lives at
1,potentially putting lives at risk
1,the parameters
1,parameters of
1,for non
1,millions of pounds harming childrens
1,non acm
1,acm cladding
1,extend the parameters
1,the parameters of
1,parameters of the
1,of the building
1,safety fund for
1,fund for non
1,of pounds harming childrens education
1,taxpayers millions of pounds harming
1,and potentially putting lives
1,000 school blazes over the
1,potentially putting lives at
1,putting lives at risk
1,with government data showing almost
1,government data showing almost 2
1,data showing almost 2 000
1,showing almost 2 000 school
1,almost 2 000 school blazes
1,2 000 school blazes over
1,school blazes over the last
1,costing taxpayers millions of pounds
1,blazes over the last three
1,over the last three years
1,the last three years this
1,last three years this is
1,three years this is costing
1,years this is costing taxpayers
1,this is costing taxpayers millions
1,is costing taxpayers millions of
1,school blazes over
1,2 000 school
1,requirement in
1,almost 2 000
1,in new build
1,unlike scotland and wales
1,scotland and wales there
1,and wales there is
1,wales there is no
1,there is no legal
1,is no legal requirement
1,no legal requirement in
1,legal requirement in england
1,requirement in england for
1,in england for sprinklers
1,england for sprinklers to
1,for sprinklers to be
1,sprinklers to be fitted
1,to be fitted in
1,be fitted in new
1,fitted in new build
1,in new build and
1,unlike scotland and wales there
1,fitted in new
1,be fitted in
1,to be fitted
1,and wales there
1,in england
1,england for
1,for sprinklers
1,sprinklers to
1,be fitted
1,fitted in
1,in new
1,unlike scotland and
1,wales there is
1,sprinklers to be
1,there is no
1,is no legal
1,no legal requirement
1,legal requirement in
1,requirement in england
1,in england for
1,england for sprinklers
1,for sprinklers to
1,scotland and wales there is
1,and wales there is no
1,wales there is no legal
1,childrens education
1,three years
1,years this
1,is costing
1,costing taxpayers
1,taxpayers millions
1,of pounds
1,pounds harming
1,harming childrens
1,education and
1,blazes over
1,and potentially
1,potentially putting
1,putting lives
1,lives at
1,with government data
1,government data showing
1,data showing almost
1,showing almost 2
1,last three
1,school blazes
1,there is no legal requirement
1,to be fitted in new
1,is no legal requirement in
1,no legal requirement in england
1,legal requirement in england for
1,requirement in england for sprinklers
